#
    0 1.0000000000000000e+00 1.0000000000000000e+00 1.0000000000000000e+00 1.0000000000000000e+00 
    1 1.1827098999705847e-08 1.1816206764187365e-08 7.3592706916923364e-07 7.3504155260247644e-07 
    2 3.5765734083900865e-05 3.5667009096241415e-05 1.2470813345385068e-05 1.2425850350523005e-05 
    3 1.0192540411961722e-06 1.0136348666051542e-06 7.9964302650188408e-06 7.9388726352657823e-06 
    4 3.2311999600992945e-05 3.2015650721216912e-05 3.5217414795682731e-05 3.4795942754690674e-05 
    5 1.7325830609723092e-06 1.7088022726698415e-06 3.1910515944273766e-05 3.1339389439223782e-05 
    6 3.2394054930992306e-05 3.1773288377581887e-05 8.4031697090764380e-05 8.1933692128684840e-05 
    7 2.0069799324597289e-06 1.9558648107027767e-06 6.3083744060493142e-05 6.0992530968540540e-05 
    8 3.7054412428668136e-05 3.5845491447909447e-05 2.4421029796043087e-04 2.3385146209369960e-04 
    9 3.8889287796013515e-06 3.7309828727707136e-06 1.2693544914254702e-04 1.2024113911303028e-04 
   10 3.0777847635426882e-05 2.9257015535966375e-05 9.9036227190143534e-05 9.2690539273493735e-05 
   11 4.4819854612367018e-06 4.2175533612208780e-06 1.1624439680528486e-04 1.0736473017005697e-04 
   12 2.7438950833141108e-05 2.5536176130655112e-05 1.3917128344168424e-04 1.2669651061432370e-04 
   13 3.7718856577378642e-06 3.4685260448154157e-06 2.0763892762816006e-04 1.8609141575669317e-04 
   14 2.8080984463679727e-05 2.5491577103007408e-05 2.0347207182410315e-04 1.7930898056116168e-04 
   15 1.0057828813316862e-05 9.0050558119831269e-06 2.5609094838792537e-04 2.2164006420464345e-04 
   16 3.1868451484152907e-05 2.8115174537993756e-05 4.9534231698631726e-04 4.2052654076204848e-04 
   17 1.7949683552223573e-05 1.5589569908955168e-05 5.2108069334396389e-04 4.3341510354336229e-04 
   18 4.0045265441837456e-05 3.4207858850227969e-05 3.7325421228832153e-04 3.0380295832785765e-04 
   19 3.4025374650320438e-05 2.8561096219257198e-05 2.4138634801509912e-04 1.9202835111317696e-04 
   20 6.1553450370456354e-05 5.0724931151770229e-05 5.6430560574947171e-04 4.3823749238991699e-04 
   21 6.4508751393436308e-05 5.2141638583001813e-05 4.8886638570817180e-04 3.7017323263237756e-04 
   22 8.7512469790656082e-05 6.9315893260521401e-05 5.9522187126923802e-04 4.3892522756680980e-04 
   23 1.8847368565254964e-04 1.4615387104307273e-04 7.2776004285875131e-04 5.2200403194353827e-04 
   24 1.4638753857443545e-04 1.1103510216668478e-04 4.5585525141507498e-04 3.1766090298257759e-04 
   25 2.2026825452380421e-04 1.6326931192694753e-04 6.7273506453388501e-04 4.5489293563425175e-04 
   26 3.4638350857342206e-04 2.5067221613088409e-04 6.6112000405979337e-04 4.3326232358519034e-04 
   27 2.8617433683642137e-04 2.0201140986431107e-04 6.1228616250338604e-04 3.8842551425033770e-04 
   28 3.8565197782987538e-04 2.6529977422316863e-04 8.4304641244359259e-04 5.1708823034088121e-04 
   29 4.7207289582869007e-04 3.1618871854703271e-04 8.4336908135688397e-04 4.9953727112241790e-04 
   30 4.0324066727363329e-04 2.6272264204424243e-04 6.4060113894906555e-04 3.6597563874396619e-04 
   31 6.5018284496673126e-04 4.1168443514655789e-04 9.9898255789098627e-04 5.4981150985853049e-04 
   32 6.3905176975459022e-04 3.9288064840682218e-04 5.4267991794319304e-04 2.8738780162256271e-04 
   33 7.3429935040441251e-04 4.3791849692092030e-04 1.0087790628399579e-03 5.1341258582938282e-04 
   34 7.6470481902044440e-04 4.4198692213118728e-04 8.3139673676188737e-04 4.0616440205189133e-04 
   35 8.8164020928677752e-04 4.9340361641506223e-04 7.7308422390729597e-04 3.6209345062112317e-04 
   36 1.1253077471639044e-03 6.0922469399999203e-04 9.7455583498762320e-04 4.3709731068829264e-04 
   37 1.1709262764025667e-03 6.1267604242461692e-04 1.2322114153600248e-03 5.2858085036039490e-04 
   38 8.9709008581350790e-04 4.5324442367940140e-04 6.9274590504348160e-04 2.8387830296702456e-04 
   39 9.2678006097193398e-04 4.5171870353696571e-04 6.2522416231740937e-04 2.4445744918780187e-04 
   40 1.2016365250820070e-03 5.6449409970211193e-04 8.3281233894605291e-04 3.1031389599172590e-04 
   41 1.5930704985556857e-03 7.2063623503730817e-04 1.0014510525534286e-03 3.5517927738979891e-04 
   42 1.2063175698253557e-03 5.2497363227458347e-04 5.9147765974029915e-04 1.9943314290216157e-04 
   43 1.5895450074928296e-03 6.6488009341893585e-04 9.9117820125858630e-04 3.1734313640896191e-04 
   44 1.3739822397687584e-03 5.5188197984646682e-04 6.3644489628545341e-04 1.9325638358164404e-04 
   45 1.0011821259299542e-03 3.8580931550179459e-04 6.1294683147913853e-04 1.7630670052193195e-04 
   46 1.3359136195544713e-03 4.9343785559396352e-04 4.8044447172920465e-04 1.3074933748194570e-04 
   47 1.6271325016979712e-03 5.7553456860647424e-04 6.3328588457603203e-04 1.6286347817041105e-04 
