#                     z                      raw                 natural                    under                     over
-4.9633789062500000e-01  -1.0742257735910696e+00  3.1889651927559430e-02  -3.1753964473360291e-02  7.1159763297344900e-02
-4.9584960937500000e-01  1.7539525756544450e+00  3.2101821101258303e-02  8.5541460914689588e-02  7.0978325397223097e-02
-4.9536132812500000e-01  4.0225326384542308e+00  3.2307375924829400e-02  1.7925135816707666e-01  7.0797581780691815e-02
-4.9487304687500000e-01  5.0019120994154180e+00  3.2506001928494170e-02  2.1933813953557857e-01  7.0617529305316590e-02
-4.9438476562500000e-01  4.3780848568080923e+00  3.2697392190976886e-02  1.9295108379599948e-01  7.0438164850227636e-02
-4.9389648437500000e-01  2.3527378931826064e+00  3.2881247947558839e-02  1.0851126306827709e-01  7.0259485315950110e-02
-4.9340820312500000e-01  -4.2267849035080662e-01  3.3057279191003798e-02  -7.0290450219142398e-03  7.0081487624239283e-02
-4.9291992187500000e-01  -3.0571386731685339e+00  3.3225205263152605e-02  -1.1685363018301682e-01  6.9904168717914578e-02
-4.9243164062500000e-01  -4.7064909578264045e+00  3.3384755435052635e-02  -1.8608064810421182e-01  6.9727525560694531e-02
-4.9194335937500000e-01  -4.8439913310125977e+00  3.3535669473497239e-02  -1.9290414400890432e-01  6.9551555137034593e-02
-4.9145507812500000e-01  -3.4282480610913177e+00  3.3677698191883189e-02  -1.3551657764848071e-01  6.9376254451965699e-02
-4.9096679687500000e-01  -9.1516002392000173e-01  3.3810603983371913e-02  -3.2614520758644322e-02  6.9201620530932068e-02
-4.9047851562500000e-01  1.8893678298832861e+00  3.3934161334359350e-02  8.2649979860289810e-02  6.9027650419633352e-02
-4.8999023437500000e-01  4.0881722175007340e+00  3.4048157316353529e-02  1.7331628389286374e-01  6.8854341183865686e-02
-4.8950195312500000e-01  4.9798469445944988e+00  3.4152392054408127e-02  2.1044632199092597e-01  6.8681689909364130e-02
-4.8901367187500000e-01  4.2821790770435477e+00  3.4246679170354635e-02  1.8236546332018369e-01  6.8509693701647459e-02
-4.8852539062500000e-01  2.2209042739626352e+00  3.4330846199149341e-02  9.8383308238879946e-02  6.8338349685863456e-02
-4.8803710937500000e-01  -5.4397378202483759e-01  3.4404734976736434e-02  -1.4162289027269287e-02  6.8167655006633923e-02
-4.8754882812500000e-01  -3.1300766618281708e+00  3.4468201997966234e-02  -1.1856448822936944e-01  6.7997606827903775e-02
-4.8706054687500000e-01  -4.7145604034271669e+00  3.4521118743152959e-02  -1.8033019724060509e-01  6.7828202332788703e-02
-4.8657226562500000e-01  -4.7958538330226528e+00  3.4563371972012799e-02  -1.7799675390142480e-01  6.7659438723424892e-02
-4.8608398437500000e-01  -3.3519155284277078e+00  3.4594863983824213e-02  -1.0976306055855001e-01  6.7491313220820137e-02
-4.8559570312500000e-01  -8.4508369065326483e-01  3.4615512842761285e-02  6.1291802552705076e-03  6.7323823064705843e-02
-4.8510742187500000e-01  1.9272993691801728e+00  3.4625252567488322e-02  1.3732745358629594e-01  6.7156965513389649e-02
-4.8461914062500000e-01  4.0881997627123292e+00  3.4624033284248103e-02  2.4767149048298209e-01  6.6990737843609566e-02
-4.8413085937500000e-01  4.9603733549678664e+00  3.4611821342749802e-02  3.0855331969723881e-01  6.6825137350389682e-02
-4.8364257812500000e-01  4.2809550680601642e+00  3.4588599394374205e-02  3.0771353756358716e-01  6.6660161346895272e-02
-4.8315429687500000e-01  2.2831620558146102e+00  3.4554366432293537e-02  2.5270119412732933e-01  6.6495807164292181e-02
-4.8266601562500000e-01  -3.8030857538468199e-01  3.4509137793258149e-02  1.6794941366924171e-01  6.6332072151602542e-02
-4.8217773437500000e-01  -2.8471646824306434e+00  3.4452945120957104e-02  8.6465013742599461e-02  6.6168953675566078e-02
-4.8168945312500000e-01  -4.3214120495041506e+00  3.4385836290964450e-02  3.8844434723214728e-02  6.6006449120500132e-02
-4.8120117187500000e-01  -4.3272857474741588e+00  3.4307875297462848e-02  4.3166626838839366e-02  6.5844555888161169e-02
-4.8071289062500000e-01  -2.8605665712298465e+00  3.4219142102042431e-02  9.9014373364484584e-02  6.5683271397606754e-02
-4.8022460937500000e-01  -3.8949792798263350e-01  3.4119732445014143e-02  1.8754017643605703e-01  6.5522593085059824e-02
-4.7973632812500000e-01  2.2945997787554355e+00  3.4009757619843269e-02  2.7755129706779774e-01  6.5362518403772815e-02
-4.7924804687500000e-01  4.3292607729149069e+00  3.3889344211383045e-02  3.3566112336560394e-01  6.5203044823893483e-02
-4.7875976562500000e-01  5.0552418300363220e+00  3.3758633798772836e-02  3.3725356312773924e-01  6.5044169832331467e-02
-4.7827148437500000e-01  4.2263352579925266e+00  3.3617782623950355e-02  2.7474479958561299e-01  6.4885890932625714e-02
-4.7778320312500000e-01  2.0882898127330356e+00  3.3466961226878249e-02  1.6048287956771962e-01  6.4728205644812797e-02
-4.7729492187500000e-01  -6.9795028461949404e-01  3.3306354048658331e-02  2.3325987361347011e-02  6.4571111505296708e-02
-4.7680664062500000e-01  -3.2642411154370907e+00  3.3136159003882976e-02  -1.0005553146586302e-01  6.4414606066720143e-02
-4.7631835937500000e-01  -4.8086600065129730e+00  3.2956587023582680e-02  -1.7643493726516801e-01  6.4258686897834247e-02
-4.7583007812500000e-01  -4.8480609073245233e+00  3.2767861570335378e-02  -1.8630971465989268e-01  6.4103351583372312e-02
-4.7534179687500000e-01  -3.3702414519399184e+00  3.2570218127083848e-02  -1.2997399750452546e-01  6.3948597723923056e-02
-4.7485351562500000e-01  -8.3797715623266544e-01  3.2363903661382455e-02  -2.7467532267904309e-02  6.3794422935804243e-02
-4.7436523437500000e-01  1.9561278550286334e+00  3.2149176066808748e-02  8.7595007318526236e-02  6.3640824850938624e-02
-4.7387695312500000e-01  4.1381493089450077e+00  3.1926303583367469e-02  1.7839444226850246e-01  6.3487801116730483e-02
-4.7338867187500000e-01  5.0265525492657659e+00  3.1695564198770149e-02  2.1624555232983561e-01  6.3335349395940904e-02
-4.7290039062500000e-01  4.3452424499838012e+00  3.1457245032521251e-02  1.8937406899182949e-01  6.3183467366568324e-02
-4.7241210937500000e-01  2.3093358895279295e+00  3.1211641704790960e-02  1.0640918113815447e-01  6.3032152721725423e-02
-4.7192382812500000e-01  -4.4291048664671212e-01  3.0959057692077366e-02  -6.4764513517091577e-03  6.2881403169520275e-02
-4.7143554687500000e-01  -3.0503550986439727e+00  3.0699803671681954e-02  -1.1386390646196126e-01  6.2731216432936276e-02
-4.7094726562500000e-01  -4.6984656370553610e+00  3.0434196857065204e-02  -1.8221632298447568e-01  6.2581590249714741e-02
-4.7045898437500000e-01  -4.8736579313860240e+00  3.0162560326122419e-02  -1.9036046287616318e-01  6.2432522372236447e-02
-4.6997070312500000e-01  -3.5230835374631457e+00  2.9885222344428728e-02  -1.3605949965678729e-01  6.2284010567405346e-02
-4.6948242187500000e-01  -1.0702448347582934e+00  2.9602515685511994e-02  -3.6646484695641926e-02  6.2136052616532926e-02
-4.6899414062500000e-01  1.7180338489484408e+00  2.9314776950151229e-02  7.6453332720696279e-02  6.1988646315223828e-02
-4.6850585937500000e-01  3.9713776726868231e+00  2.9022345886722541e-02  1.6757908023056162e-01  6.1841789473261605e-02
-4.6801757812500000e-01  4.9873411846359321e+00  2.8725564714520823e-02  2.0798116847791959e-01  6.1695479914494429e-02
-4.6752929687500000e-01  4.4499358449779107e+00  2.8424777452007291e-02  1.8478098402605989e-01  6.1549715476725095e-02
-4.6704101562500000e-01  2.5273174056487471e+00  2.8120329251812681e-02  1.0496058570652951e-01  6.1404494011597609e-02
-4.6655273437500000e-01  -1.8141942779828887e-01  2.7812565744328579e-02  -6.8431312131162474e-03  6.1259813384487834e-02
-4.6606445312500000e-01  -2.8333573083418098e+00  2.7501832391613881e-02  -1.1603382616170382e-01  6.1115671474393077e-02
-4.6557617187500000e-01  -4.6042317608524010e+00  2.7188473853299203e-02  -1.8883086795329443e-01  6.0972066173823253e-02
-4.6508789062500000e-01  -4.9445001334027641e+00  2.6872833366065121e-02  -2.0276644109666103e-01  6.0828995388693047e-02
-4.6459960937500000e-01  -3.7495066169773104e+00  2.6555252138224933e-02  -1.5364528821183435e-01  6.0686457038214625e-02
-4.6411132812500000e-01  -1.3911780873326889e+00  2.6236068760826341e-02  -5.6817291474636336e-02  6.0544449054790672e-02
-4.6362304687500000e-01  1.3981837989255852e+00  2.5915618636598848e-02  5.7615200661222582e-02  6.0402969383909648e-02
-4.6313476562500000e-01  3.7535639448103595e+00  2.5594233427992826e-02  1.5415177485753412e-01  6.0262015984039650e-02
-4.6264648437500000e-01  4.9454890003732155e+00  2.5272240525451444e-02  2.0289847238215608e-01  6.0121586826525790e-02
-4.6215820312500000e-01  4.6056872365920158e+00  2.4949962536932047e-02  1.8881008377685157e-01  5.9981679895485571e-02
-4.6166992187500000e-01  2.8404307730667719e+00  2.4627716799634505e-02  1.1631527244181933e-01  5.9842293187707181e-02
-4.6118164062500000e-01  1.9681921710578601e-01  2.4305814914739862e-02  7.9078256088480608e-03  5.9703424712547734e-02
-4.6069335937500000e-01  -2.5071520373444818e+00  2.3984562305900785e-02  -1.0284225451281713e-01  5.9565072491831503e-02
-4.6020507812500000e-01  -4.4358415307797463e+00  2.3664257802081208e-02  -1.8168143697823194e-01  5.9427234559751137e-02
-4.5971679687500000e-01  -4.9940797276875797e+00  2.3345193245254935e-02  -2.0424915062279883e-01  5.9289908962767104e-02
-4.5922851562500000e-01  -4.0104676947461169e+00  2.3027653123369303e-02  -1.6357262105297352e-01  5.9153093759509015e-02
-4.5874023437500000e-01  -1.7895187422049590e+00  2.2711914228857620e-02  -7.2176758558659904e-02  5.9016787020678446e-02
-4.5825195312500000e-01  9.8306609959759250e-01  2.2398245342905701e-02  4.1825607376405290e-02  5.8880986828951584e-02
-4.5776367187500000e-01  3.4523871167728539e+00  2.2086906945539407e-02  1.4344019467525829e-01  5.8745691278881559e-02
-4.5727539062500000e-01  4.8579802849861231e+00  2.1778150951545578e-02  2.0159777712765070e-01  5.8610898476804521e-02
-4.5678710937500000e-01  4.7677985979060331e+00  2.1472220472109206e-02  1.9872628993983896e-01  5.8476606540743596e-02
-4.5629882812500000e-01  3.2106342980367595e+00  2.1169349601963972e-02  1.3614478386488896e-01  5.8342813600315034e-02
-4.5581054687500000e-01  6.6654092753983063e-01  2.0869763231778055e-02  3.3630031969333563e-02  5.8209517796634018e-02
-4.5532226562500000e-01  -2.0814149182992399e+00  2.0573676885398313e-02  -7.6696770029006434e-02  5.8076717282222842e-02
-4.5483398437500000e-01  -4.1881627536746517e+00  2.0281296581506250e-02  -1.6027105631724892e-01  5.7944410220917765e-02
-4.5434570312500000e-01  -5.0061655154477815e+00  1.9992818719143522e-02  -1.9072411787590590e-01  5.7812594787778344e-02
-4.5385742187500000e-01  -4.2838112715512020e+00  1.9708429986534950e-02  -1.5799337382304160e-01  5.7681269168996727e-02
-4.5336914062500000e-01  -2.2419944723390999e+00  1.9428307292523778e-02  -7.1421582788644536e-02  5.7550431561806732e-02
-4.5288085937500000e-01  4.9425203957609548e-01  1.9152617719916810e-02  4.3094324284209416e-02  5.7420080174395462e-02
-4.5239257812500000e-01  3.0877444443405229e+00  1.8881518499951209e-02  1.5101925182974377e-01  5.7290213225814450e-02
-4.5190429687500000e-01  4.7456562904259121e+00  1.8615157007067552e-02  2.1972803424745715e-01  5.7160828945891154e-02
-4.5141601562500000e-01  4.9619057178339601e+00  1.8353670773138996e-02  2.2845535197081718e-01  5.7031925575142521e-02
-4.5092773437500000e-01  3.6713565913601709e+00  1.8097187520227903e-02  1.7460996381704902e-01  5.6903501364687234e-02
-4.5043945312500000e-01  1.2689613937797812e+00  1.7845825210969585e-02  7.4535611248019815e-02  5.6775554576161041e-02
-4.4995117187500000e-01  -1.5116227943010758e+00  1.7599692115619927e-02  -4.1498051718381564e-02  5.6648083481630161e-02
-4.4946289062500000e-01  -3.8225013227304832e+00  1.7358886894790881e-02  -1.3853063219886183e-01  5.6521086363507701e-02
-4.4897460937500000e-01  -4.9603255942562479e+00  1.7123498696903095e-02  -1.8754556489318122e-01  5.6394561514469137e-02
-4.4848632812500000e-01  -4.5803945642886648e+00  1.6893607269351386e-02  -1.7426110626253033e-01  5.6268507237368620e-02
-4.4799804687500000e-01  -2.8009587057581475e+00  1.6669283082411845e-02  -1.0340805410880165e-01  5.6142921845157311e-02
-4.4750976562500000e-01  -1.6627449027512040e-01  1.6450587464888439e-02  2.7917528529354469e-03  5.6017803660799698e-02
-4.4702148437500000e-01  2.5199350112731729e+00  1.6237572750528020e-02  1.1146267013167802e-01  5.5893151017194158e-02
-4.4653320312500000e-01  4.4395648706506341e+00  1.6030282434243506e-02  1.8912964705534718e-01  5.5768962257089910e-02
-4.4604492187500000e-01  5.0089955090398490e+00  1.5828751337196457e-02  2.1192085895174970e-01  5.5645235733008870e-02
-4.4555664062500000e-01  4.0560828734562779e+00  1.5633005779829443e-02  1.7281597720734443e-01  5.5521969807164701e-02
-4.4506835937500000e-01  1.8717049035557796e+00  1.5443063761936790e-02  8.3746495159599907e-02  5.5399162851384652e-02
-4.4458007812500000e-01  -8.7942996298708442e-01  1.5258935148923779e-02  -2.8074044342223218e-02  5.5276813247029925e-02
-4.4409179687500000e-01  -3.3612410516866422e+00  1.5080621863435955e-02  -1.2845810669734070e-01  5.5154919384919829e-02
-4.4360351562500000e-01  -4.8202627370339526e+00  1.4908118081540521e-02  -1.8665503826065674e-01  5.5033479665253168e-02
-4.4311523437500000e-01  -4.8140067458789950e+00  1.4741410432729892e-02  -1.8469993844454993e-01  5.4912492497532113e-02
-4.4262695312500000e-01  -3.3445681048298850e+00  1.4580478203035338e-02  -1.2286796715931184e-01  5.4791956300486520e-02
-4.4213867187500000e-01  -8.5727236571750909e-01  1.4425293540586004e-02  -1.9590516548418813e-02  5.4671869501997754e-02
-4.4165039062500000e-01  1.8948513087885210e+00  1.4275821662980890e-02  9.4128253820590133e-02  5.4552230539025040e-02
-4.4116210937500000e-01  4.0793948369640072e+00  1.4132021065936765e-02  1.8409192160807281e-01  5.4433037857530356e-02
-4.4067382812500000e-01  5.0363933785421580e+00  1.3993843732643362e-02  2.2324373852791482e-01  5.4314289912404862e-02
-4.4018554687500000e-01  4.4774726356492849e+00  1.3861235343398592e-02  1.9982564710886816e-01  5.4195985167396453e-02
-4.3969726562500000e-01  2.5723128359012168e+00  1.3734135485053790e-02  1.2090600506522704e-01  5.4078122095036672e-02
-4.3920898437500000e-01  -1.0335989195343270e-01  1.3612477859923837e-02  1.0223219558934923e-02  5.3960699176568865e-02
-4.3872070312500000e-01  -2.7421742160832085e+00  1.3496190493825210e-02  -9.8989616469628547e-02  5.3843714901877150e-02
-4.3823242187500000e-01  -4.5489667604724184e+00  1.3385195942944140e-02  -1.7402316297913351e-01  5.3727167769415100e-02
-4.3774414062500000e-01  -4.9803890304342069e+00  1.3279411499321735e-02  -1.9252808009348590e-01  5.3611056286135453e-02
-4.3725585937500000e-01  -3.9080947718394148e+00  1.3178749394754625e-02  -1.4920889857267217e-01  5.3495378967421472e-02
-4.3676757812500000e-01  -1.6565878497135451e+00  1.3083117002951649e-02  -5.7371214270636482e-02  5.3380134337016175e-02
-4.3627929687500000e-01  1.0953013494573249e+00  1.2992417039867870e-02  5.5126969574679607e-02  5.3265320926954490e-02
-4.3579101562500000e-01  3.5192822457662243e+00  1.2906547762122194e-02  1.5428493161114404e-01  5.3150937277496167e-02
-4.3530273437500000e-01  4.8869108804357895e+00  1.2825403163473307e-02  2.1018904200543503e-01  5.3036981937055458e-02
-4.3481445312500000e-01  4.7882877844119918e+00  1.2748873169371851e-02  2.0598431647434726e-01  5.2923453462137171e-02
-4.3432617187500000e-01  3.2545443929421864e+00  1.2676843829602305e-02  1.4289844385901751e-01  5.2810350417268261e-02
-4.3383789062500000e-01  7.4762213589385318e-01  1.2609197509087330e-02  3.9823713640097097e-02  5.2697671374931698e-02
-4.3334960937500000e-01  -1.9792050823516774e+00  1.2545813076951927e-02  -7.2399524112817457e-02  5.2585414915502941e-02
-4.3286132812500000e-01  -4.1078562363546016e+00  1.2486566093935196e-02  -1.6026580816488895e-01  5.2473579627182874e-02
-4.3237304687500000e-01  -5.0008522295287277e+00  1.2431328998301679e-02  -1.9765913748244535e-01  5.2362164105933751e-02
-4.3188476562500000e-01  -4.3920139426767797e+00  1.2379971290394058e-02  -1.7366339092952576e-01  5.2251166955416220e-02
-4.3139648437500000e-01  -2.4654868010214748e+00  1.2332359715972890e-02  -9.5795975263596414e-02  5.2140586786924903e-02
-4.3090820312500000e-01  2.0024941575888464e-01  1.2288358448533109e-02  1.2289183528671470e-02  5.2030422219326085e-02
-4.3041992187500000e-01  2.8062492163952863e+00  1.2247829270758629e-02  1.1792452624960745e-01  5.1920671878994455e-02
-4.2993164062500000e-01  4.5725129031631386e+00  1.2210631755301004e-02  1.8923158178888524e-01  5.1811334399751940e-02
-4.2944335937500000e-01  4.9711835204719330e+00  1.2176623445056951e-02  2.0466353366078505e-01  5.1702408422806337e-02
-4.2895507812500000e-01  3.8838630558070548e+00  1.2145660033126508e-02  1.5943541914111634e-01  5.1593892596689041e-02
-4.2846679687500000e-01  1.6362702662535973e+00  1.2117595542628196e-02  6.6929197591716685e-02  5.1485785577196012e-02
-4.2797851562500000e-01  -1.0997713323781848e+00  1.2092282506516080e-02  -4.5332099134787127e-02  5.1378086027326610e-02
-4.2749023437500000e-01  -3.5074102009102655e+00  1.2069572147574800e-02  -1.4392453814643252e-01  5.1270792617225308e-02
-4.2700195312500000e-01  -4.8686614767382919e+00  1.2049314558712165e-02  -1.9950777993868959e-01  5.1163904024120570e-02
-4.2651367187500000e-01  -4.7783012982728348e+00  1.2031358883690783e-02  -1.9557158087517210e-01  5.1057418932269165e-02
-4.2602539062500000e-01  -3.2641107073964206e+00  1.2015553498390561e-02  -1.3334031101470939e-01  5.0951336032894395e-02
-4.2553710937500000e-01  -7.7790706543026844e-01  1.2001746192685668e-02  -3.1384071884556296e-02  5.0845654024131846e-02
-4.2504882812500000e-01  1.9396289896191492e+00  1.1989784353025962e-02  7.9934474777973857e-02  5.0740371610969628e-02
-4.2456054687500000e-01  4.0797873162877485e+00  1.1979515145731303e-02  1.6751200586039591e-01  5.0635487505193415e-02
-4.2407226562500000e-01  5.0064336217889629e+00  1.1970785701039613e-02  2.0535397416070672e-01  5.0531000425328182e-02
-4.2358398437500000e-01  4.4448242259909945e+00  1.1963443297896064e-02  1.8229139099890773e-01  5.0426909096583927e-02
-4.2309570312500000e-01  2.5626722775509871e+00  1.1957335549439964e-02  1.0527716134926866e-01  5.0323212250799915e-02
-4.2260742187500000e-01  -8.0330226017731599e-02  1.1952310589146189e-02  -2.7062734252598347e-03  5.0219908626388934e-02
-4.2211914062500000e-01  -2.6992207037213563e+00  1.1948217257517092e-02  -1.0949387810149490e-01  5.0116996968283305e-02
-4.2163085937500000e-01  -4.5169614719090561e+00  1.1944905289221599e-02  -1.8329674701749701e-01  5.0014476027880506e-02
-4.2114257812500000e-01  -4.9948181852432585e+00  1.1942225500534297e-02  -2.0213167043865254e-01  4.9912344562989840e-02
-4.2065429687500000e-01  -3.9916601195884134e+00  1.1940029976904900e-02  -1.6032715076416099e-01  4.9810601337778891e-02
-4.2016601562500000e-01  -1.8051772855617370e+00  1.1938172260463288e-02  -7.0185585841855858e-02  4.9709245122720264e-02
-4.1967773437500000e-01  9.1689421273473282e-01  1.1936507537247419e-02  4.1679020913525787e-02  4.9608274694539670e-02
-4.1918945312500000e-01  3.3689492812887050e+00  1.1934892823891744e-02  1.4223150523376907e-01  4.9507688836164292e-02
-4.1870117187500000e-01  4.8260028915110569e+00  1.1933187153517754e-02  2.0179048958260817e-01  4.9407486336669915e-02
-4.1821289062500000e-01  4.8578798334819133e+00  1.1931251760533642e-02  2.0279392423675130e-01  4.9307665991231243e-02
-4.1772460937500000e-01  3.4558811517869237e+00  1.1928950264025080e-02  1.4496801310935031e-01  4.9208226601069542e-02
-4.1723632812500000e-01  1.0347349136931636e+00  1.1926148849410585e-02  4.5382081241254153e-02  4.9109166973403957e-02
-4.1674804687500000e-01  -1.6904410980981870e+00  1.1922716448001778e-02  -6.6613953450348401e-02  4.9010485921399893e-02
-4.1625976562500000e-01  -3.9155628409243777e+00  1.1918524914116461e-02  -1.5806283818377712e-01  4.8912182264120925e-02
-4.1577148437500000e-01  -4.9848313151966401e+00  1.1913449199346967e-02  -2.0211670751978034e-01  4.8814254826478561e-02
-4.1528320312500000e-01  -4.5838221187472099e+00  1.1907367523602771e-02  -1.8592974057474601e-01  4.8716702439183517e-02
-4.1479492187500000e-01  -2.8316345640991836e+00  1.1900161542531101e-02  -1.1440490434146625e-01  4.8619523938698450e-02
-4.1430664062500000e-01  -2.4520533493937230e-01  1.1891716510892459e-02  -8.7007067146000136e-03  4.8522718167188672e-02
-4.1381835937500000e-01  2.4134103200485160e+00  1.1881921441485086e-02  1.0005016256473519e-01  4.8426283972475066e-02
-4.1333007812500000e-01  4.3615927070701428e+00  1.1870669259208011e-02  1.7995027080848311e-01  4.8330220207986732e-02
-4.1284179687500000e-01  5.0263583285564142e+00  1.1857856949832069e-02  2.0775814120907399e-01  4.8234525732714792e-02
-4.1235351562500000e-01  4.2125457951622725e+00  1.1843385703082592e-02  1.7574779365126780e-01  4.8139199411164742e-02
-4.1186523437500000e-01  2.1597300380323188e+00  1.1827161049604297e-02  9.3993776001515802e-02  4.8044240113311286e-02
-4.1137695312500000e-01  -5.2858987005398517e-01  1.1809092991422226e-02  -1.2583661098388812e-02  4.7949646714552124e-02
-4.1088867187500000e-01  -3.0624631207296544e+00  1.1789096125498119e-02  -1.1153923797089819e-01  4.7855418095663217e-02
-4.1040039062500000e-01  -4.6973354873625457e+00  1.1767089759998994e-02  -1.7243651792737588e-01  4.7761553142752856e-02
-4.0991210937500000e-01  -4.9521999333436977e+00  1.1742998022910907e-02  -1.7579819349713585e-01  4.7668050747218173e-02
-4.0942382812500000e-01  -3.7501818317016875e+00  1.1716749962646015e-02  -1.1885277979508768e-01  4.7574909805699624e-02
-4.0893554687500000e-01  -1.4405837150854919e+00  1.1688279640315552e-02  -1.6400711670099658e-02  4.7482129220038291e-02
-4.0844726562500000e-01  1.3037785220765439e+00  1.1657526213333647e-02  1.0344656263036756e-01  4.7389707897231750e-02
-4.0795898437500000e-01  3.6836229796561475e+00  1.1624434010084133e-02  2.0740274620188331e-01  4.7297644749390556e-02
-4.0747070312500000e-01  5.0068053824035799e+00  1.1588952595360533e-02  2.6663864908756568e-01  4.7205938693696166e-02
-4.0698242187500000e-01  4.8901427603229042e+00  1.1551036826350286e-02  2.6510106469186734e-01  4.7114588652358090e-02
-4.0649414062500000e-01  3.3706087252554293e+00  1.1510646898929319e-02  2.0410119342003294e-01  4.7023593552571304e-02
-4.0600585937500000e-01  8.9368767203271837e-01  1.1467748384096919e-02  1.0185012640581866e-01  4.6932952326475603e-02
-4.0551757812500000e-01  -1.8173819971695651e+00  1.1422312254361250e-02  -1.1904959293442759e-02  4.6842663911112511e-02
-4.0502929687500000e-01  -3.9730174625682140e+00  1.1374314899974244e-02  -1.0456467310758574e-01  4.6752727248385792e-02
-4.0454101562500000e-01  -4.9475036156797270e+00  1.1323738134895381e-02  -1.5014222645899011e-01  4.6663141285019957e-02
-4.0405273437500000e-01  -4.4608739857005730e+00  1.1270569192412292e-02  -1.3675335155741347e-01  4.6573904972519335e-02
-4.0356445312500000e-01  -2.6596191016390005e+00  1.1214800710401518e-02  -6.9961777675016087e-02  4.6485017267128829e-02
-4.0307617187500000e-01  -7.3009286396429174e-02  1.1156430706197555e-02  2.8974170677149309e-02  4.6396477129793369e-02
-4.0258789062500000e-01  2.5419019596348784e+00  1.1095462541116798e-02  1.2942069502647988e-01  4.6308283526119071e-02
-4.0209960937500000e-01  4.4211798675033966e+00  1.1031904874685337e-02  2.0039402518756039e-01  4.6220435426333875e-02
-4.0161132812500000e-01  5.0163768758927407e+00  1.0965771608657544e-02  2.1965310722525178e-01  4.6132931805248474e-02
-4.0112304687500000e-01  4.1537054500268829e+00  1.0897081820974153e-02  1.8021104056090989e-01  4.6045771642218222e-02
-4.0063476562500000e-01  2.0839211625536493e+00  1.0825859689764683e-02  9.2377523999166725e-02  4.5958953921104530e-02
-4.0014648437500000e-01  -5.9128579958576222e-01  1.0752134407643851e-02  -1.9249111860717892e-02  4.5872477630237406e-02
-3.9965820312500000e-01  -3.0946882707768282e+00  1.0675940086457376e-02  -1.2295147634260133e-01  4.5786341762377697e-02
-3.9916992187500000e-01  -4.6995260424543241e+00  1.0597315652756401e-02  -1.8912887294719022e-01  4.5700545314679653e-02
-3.9868164062500000e-01  -4.9404038777568742e+00  1.0516304734268535e-02  -1.9890992678475808e-01  4.5615087288654516e-02
-3.9819335937500000e-01  -3.7479481909394039e+00  1.0432955537649270e-02  -1.4964143591077764e-01  4.5529966690133400e-02
-3.9770507812500000e-01  -1.4683696242375510e+00  1.0347320717855478e-02  -5.5666196082667402e-02  4.5445182529230910e-02
-3.9721679687500000e-01  1.2374566256733706e+00  1.0259457239481625e-02  5.5826901746376473e-02  4.5360733820309848e-02
-3.9672851562500000e-01  3.5858683878874125e+00  1.0169426230428024e-02  1.5266835530674494e-01  4.5276619581944184e-02
-3.9624023437500000e-01  4.8974790668768158e+00  1.0077292828306460e-02  2.0700384758713022e-01  4.5192838836885352e-02
-3.9575195312500000e-01  4.7936297001030095e+00  9.9831260199708671e-03  2.0332699054334402e-01  4.5109390612025499e-02
-3.9526367187500000e-01  3.3054761947543461e+00  9.8869984746340622e-03  1.4292818615508973e-01  4.5026273938363309e-02
-3.9477539062500000e-01  8.6437697593657337e-01  9.7889863709880905e-03  4.3481333990452974e-02  4.4943487850969445e-02
-3.9428710937500000e-01  -1.8233622674011618e+00  9.6891692188048398e-03  -6.6101111896421150e-02  4.4861031388952692e-02
-3.9379882812500000e-01  -3.9809336140254468e+00  9.5876296754820751e-03  -1.5404759787712713e-01  4.4778903595424850e-02
-3.9331054687500000e-01  -4.9854453587541361e+00  9.4844533580252521e-03  -1.9491430621326550e-01  4.4697103517468376e-02
-3.9282226562500000e-01  -4.5474973001472430e+00  9.3797286509326311e-03  -1.7692575346598413e-01  4.4615630206101667e-02
-3.9233398437500000e-01  -2.7942113994485038e+00  9.2735465105217661e-03  -1.0535536785012228e-01  4.4534482716247235e-02
-3.9184570312500000e-01  -2.3199679597583581e-01  9.1660002661535945e-03  -9.7999243746450760e-04  4.4453660106697435e-02
-3.9135742187500000e-01  2.3999442124822479e+00  9.0571854188915002e-03  1.0593511026175435e-01  4.4373161440083062e-02
-3.9086914062500000e-01  4.3429163555729788e+00  8.9471994380870105e-03  1.8437750722995949e-01  4.4292985782840445e-02
-3.9038085937500000e-01  5.0372627717394627e+00  8.8361415563961918e-03  2.1153119582220498e-01  4.4213132205179299e-02
-3.8989257812500000e-01  4.2832137047464132e+00  8.7241125637348791e-03  1.7934693259590664e-01  4.4133599781051774e-02
-3.8940429687500000e-01  2.2979039551940046e+00  8.6112146006620590e-03  9.6853186920692350e-02  4.4054387588119533e-02
-3.8891601562500000e-01  -3.4760608879114141e-01  8.4975509516819238e-03  -1.2448525260370720e-02  4.3975494707723939e-02
-3.8842773437500000e-01  -2.8929352089707088e+00  8.3832258389562198e-03  -1.1734540174188550e-01  4.3896920224854113e-02
-3.8793945312500000e-01  -4.6070916772077712e+00  8.2683442168950873e-03  -1.8788114439543013e-01  4.3818663228116742e-02
-3.8745117187500000e-01  -4.9983574613200412e+00  8.1530115680769864e-03  -2.0395011820726625e-01  4.3740722809705312e-02
-3.8696289062500000e-01  -3.9551162731718668e+00  8.0373337009750963e-03  -1.6105203467916954e-01  4.3663098065369908e-02
