#
    0 1.0000000000000000e+00 1.0000000000000000e+00 1.0000000000000000e+00 1.0000000000000000e+00 
    1 5.4459541090192844e-08 5.4455999734201612e-08 5.4415588453607389e-08 5.4351620640139334e-08 
    2 3.0753464668267807e-05 3.0747465615052200e-05 2.6238390910670846e-05 2.6145966647595073e-05 
    3 3.5943394005432465e-08 3.5929372476029105e-08 1.9266375429158886e-07 1.9130883581359732e-07 
    4 2.9097877053334011e-05 2.9078961028576192e-05 2.6452696292113319e-05 2.6143373670555609e-05 
    5 2.9224442193187052e-08 2.9195949371427434e-08 3.3988656794514053e-07 3.3394237464393485e-07 
    6 2.6731729273841184e-05 2.6695248872059111e-05 2.4084442836750568e-05 2.3496823164587878e-05 
    7 2.4395980077516123e-08 2.4351599725332292e-08 8.4497706888431742e-07 8.1760145367946579e-07 
    8 2.4567246374819614e-05 2.4509800281962002e-05 2.5095551770332681e-05 2.4055081967080055e-05 
    9 2.2001022138708488e-08 2.1936734148155599e-08 1.0111307692071500e-06 9.5900297318005394e-07 
   10 2.2065160346736007e-05 2.1986382678127050e-05 2.2064136148356069e-05 2.0681939675589307e-05 
   11 2.0622266245264686e-08 2.0533946370801120e-08 1.6019591218405975e-06 1.4823018723350687e-06 
   12 1.9324085997872320e-05 1.9226316730415335e-05 2.2069253156829187e-05 2.0134596600640588e-05 
   13 1.7951487628456485e-08 1.7845570249012217e-08 1.0484844973682173e-06 9.4205565474641487e-07 
   14 1.6425516218244779e-05 1.6313743391694595e-05 1.7914896993073681e-05 1.5833513545520002e-05 
   15 1.9341009372122293e-08 1.9190668615684522e-08 2.0038062923973378e-06 1.7400284154671028e-06 
   16 1.3606144046985872e-05 1.3486341872790401e-05 1.6849578728315600e-05 1.4358744346125969e-05 
   17 1.6876602779009463e-08 1.6709521610126413e-08 2.3896978675842437e-06 1.9961189407846701e-06 
   18 1.0788997958647917e-05 1.0669688593611685e-05 1.6486312052369660e-05 1.3482552943566640e-05 
   19 1.6998359327879343e-08 1.6789626794031608e-08 3.1747930618324663e-06 2.5389750801508134e-06 
   20 8.3398502107343462e-06 8.2267338888299445e-06 1.1189305833731481e-05 8.7403688258175309e-06 
   21 2.0118902748807604e-08 1.9818939417445779e-08 4.5779184941745373e-06 3.4887309298365230e-06 
   22 6.1276113273980171e-06 6.0276219692461944e-06 1.6246128934794624e-05 1.2064555579823397e-05 
   23 1.8239741516242755e-08 1.7915292876464337e-08 3.8754700923492426e-06 2.8011544075766133e-06 
   24 4.2281452507030745e-06 4.1464585223172944e-06 1.6735152776299595e-05 1.1759335580291495e-05 
   25 2.0963145709623461e-08 2.0524747942375124e-08 3.6485960814240372e-06 2.4894795024123238e-06 
   26 2.7823653230317539e-06 2.7195762623512140e-06 1.0655795874686596e-05 7.0515980694073975e-06 
   27 1.8419847474028757e-08 1.7972586726401855e-08 4.3285946859596287e-06 2.7749598273089017e-06 
   28 1.6590614269018444e-06 1.6158321723454320e-06 1.0294550963364687e-05 6.3857886687091198e-06 
   29 2.0495833349994520e-08 1.9924175144576361e-08 4.6412154209085540e-06 2.7824377452182895e-06 
   30 8.7871123715246588e-07 8.5253789565052577e-07 7.0393631383404003e-06 4.0738303554776385e-06 
   31 2.3926082174284922e-08 2.3166669514416187e-08 5.8990842279639646e-06 3.2916925043562910e-06 
   32 3.7143942607606486e-07 3.5890232512283072e-07 7.7045238394735544e-06 4.1403286108696295e-06 
   33 2.5439034495131612e-08 2.4527704966674291e-08 6.6608246565422115e-06 3.4431870649760064e-06 
   34 8.8847900884641856e-08 8.5475812208437467e-08 5.7901413722429362e-06 2.8757733879420961e-06 
   35 1.9136202415382084e-08 1.8368062736094801e-08 5.9167758282842276e-06 2.8201535649374489e-06 
   36 1.6014996063031653e-08 1.5336198659074632e-08 4.9120010663234717e-06 2.2441791517933225e-06 
   37 2.9289209125216784e-08 2.7980378419255644e-08 4.0630169894572771e-06 1.7772495962297454e-06 
   38 5.7510665057886146e-08 5.4805120424765667e-08 6.4758805459822475e-06 2.7088728619450611e-06 
   39 2.5271194581921274e-08 2.4021331908234132e-08 6.2006884766961534e-06 2.4774734701503510e-06 
   40 1.7087014216281438e-07 1.6199731517443563e-07 4.9619807259065442e-06 1.8914409407589585e-06 
   41 3.2083403736230572e-08 3.0336407860563857e-08 5.2855483118742583e-06 1.9199312819355304e-06 
   42 3.2490639515386784e-07 3.0637675916719606e-07 6.5758266899787105e-06 2.2734910173151355e-06 
   43 3.3438810834462063e-08 3.1443724388450664e-08 4.7386187483921776e-06 1.5575113721601647e-06 
   44 4.1465638886050840e-07 3.8880234352518194e-07 6.6722847777451270e-06 2.0824756945978542e-06 
   45 3.3872057872056917e-08 3.1667312654874691e-08 4.2784336213498884e-06 1.2665006534314500e-06 
   46 4.7788360389763230e-07 4.4544350411137409e-07 9.8831008951938213e-06 2.7715227793312138e-06 
   47 3.2368297282588807e-08 3.0078971670539751e-08 4.9199649238555510e-06 1.3055129760819666e-06 
   48 5.2168695191407668e-07 4.8327852127947461e-07 1.3518623663758510e-05 3.3902755288925327e-06 
   49 3.8310218005540152e-08 3.5376779086107098e-08 4.3187162083174741e-06 1.0224213030686177e-06 
   50 5.4656465154083919e-07 5.0307543577259573e-07 2.7166236699696844e-05 6.0641061489138604e-06 
   51 2.7526564765800859e-08 2.5252434342779020e-08 3.6427038159648322e-06 7.6579523513779163e-07 
   52 4.9234382418745610e-07 4.5014367315696671e-07 5.1869868393500759e-05 1.0257578102163654e-05 
   53 2.9857381954886717e-08 2.7204300234464768e-08 2.7923024106733357e-06 5.1882684188130249e-07 
   54 3.9590800077105632e-07 3.5946370906450428e-07 1.2901640391808710e-04 2.2497001531979281e-05 
   55 3.2573077958330507e-08 2.9469058930849064e-08 3.8283730934045236e-06 6.2575324605529137e-07 
   56 3.2182269948689540e-07 2.9009657129597315e-07 4.6645077652525722e-04 7.1382748723839589e-05 
   57 2.9886477050661772e-08 2.6840515879828696e-08 3.3382549607213980e-06 4.7774372453502592e-07 
   58 2.3500619965644975e-07 2.1026036983189969e-07 4.4329043167081385e-03 5.9257230037517350e-04 
   59 3.6820968137643965e-08 3.2817616530372095e-08 2.3450243388385266e-06 2.9246056583305367e-07 
   60 1.7037763784171207e-07 1.5126202562336265e-07 1.9104170312260388e-02 2.2202638881310241e-03 
   61 4.2808115156234951e-08 3.7854775067391260e-08 3.1865795132033817e-06 3.4470463111754851e-07 
   62 8.3245652628303958e-08 7.3317074741444915e-08 4.4585459824624070e-03 4.4838497896683590e-04 
   63 3.5065760668831384e-08 3.0757256295603849e-08 2.7781196727526709e-06 2.5943807595414932e-07 
   64 5.7098838080593936e-08 4.9875138762632320e-08 2.4519587477841547e-03 2.1237843121311940e-04 
   65 3.5190561450939651e-08 3.0608871577246880e-08 3.8381788397476708e-06 3.0798280908419683e-07 
   66 3.6479990831400832e-08 3.1594528543285974e-08 1.6719398090433010e-03 1.2414106717006254e-04 
   67 4.2616040301165928e-08 3.6748367138226778e-08 2.5043385737025503e-06 1.7185849510272720e-07 
   68 4.0429809017791200e-08 3.4709327045619836e-08 2.0833818004578285e-03 1.3198346441762083e-04 
   69 4.7682939230165144e-08 4.0752929334094280e-08 2.9023325961341702e-06 1.6953529103015844e-07 
   70 5.9527707986600311e-08 5.0645171076580725e-08 1.3835326013711270e-03 7.4431060605198343e-05 
   71 4.2885174591368161e-08 3.6317913504122137e-08 2.5494068330232386e-06 1.2616690118780187e-07 
   72 9.2579432293306972e-08 7.8035964959784944e-08 1.6135419858822938e-03 7.3369855170104389e-05 
   73 4.9342634600030546e-08 4.1394340584532668e-08 2.7737780326650991e-06 1.1575235300588950e-07 
   74 1.2686497001599091e-07 1.0591816689058315e-07 1.0279280263895420e-03 3.9321602505579945e-05 
   75 5.5912087038307862e-08 4.6453270662186323e-08 2.9567559641998271e-06 1.0355808692906380e-07 
   76 1.6276809213932679e-07 1.3456542377715769e-07 1.3263366418573520e-03 4.2482690409040638e-05 
   77 5.0326631453403908e-08 4.1398770953545830e-08 3.3160259702038453e-06 9.7018724412631500e-08 
   78 1.5948786412683719e-07 1.3053120908205450e-07 1.1488503205033828e-03 3.0666921222325095e-05 
   79 5.9484142165651895e-08 4.8434722204620761e-08 3.9203597959178954e-06 9.5365536753074328e-08 
   80 1.7677704930467332e-07 1.4319311622965972e-07 1.4781407179601772e-03 3.2728781767539690e-05 
   81 7.5146006961092020e-08 6.0550059770266244e-08 3.2160314744762517e-06 6.4739988712630516e-08 
   82 1.5379688544127827e-07 1.2326516869864269e-07 2.0303071051100451e-03 3.7114369492351779e-05 
   83 7.3471706221924621e-08 5.8569144912476664e-08 4.5547078718917021e-06 7.5519424686836259e-08 
   84 1.6646429876147195e-07 1.3197678544686147e-07 1.7431463817473894e-03 2.6184216317037578e-05 
   85 5.9899841316057856e-08 4.7228217313611537e-08 3.8243357199336197e-06 5.1982732635824253e-08 
   86 1.7715883297809735e-07 1.3890244506268058e-07 1.6590284616052624e-03 2.0381874375164331e-05 
   87 6.6296826039851079e-08 5.1687172353180678e-08 5.1485658030612149e-06 5.7102295602087181e-08 
   88 1.2840847122013077e-07 9.9540181321188142e-08 1.4950423453966610e-03 1.4951599456065254e-05 
   89 7.6922764150782185e-08 5.9285175152726516e-08 5.4626379546786261e-06 4.9203194224882201e-08 
   90 1.1706576498239476e-07 8.9697298774730435e-08 9.9317664973957520e-04 8.0475553925079756e-06 
   91 8.1034446963019881e-08 6.1723297459718974e-08 5.1860453088089313e-06 3.7758111644152614e-08 
   92 9.8632277297083444e-08 7.4679302929996847e-08 1.0912002095296105e-03 7.1302505758103218e-06 
   93 7.8550979731234361e-08 5.9116172453068765e-08 4.1814825099951338e-06 2.4493280237085782e-08 
   94 9.9572718547318171e-08 7.4480113560826499e-08 5.7241937814409092e-04 3.0021836056367091e-06 
   95 9.5671718277041495e-08 7.1121443468364762e-08 4.4779116278149896e-06 2.1003644093547324e-08 
   96 8.1378202413981365e-08 6.0119292588938790e-08 8.9951334912385960e-04 3.7688853661931689e-06 
   97 1.0653540860141040e-07 7.8209639557074059e-08 4.5447783203263637e-06 1.6990031844496866e-08 
   98 1.0160547882285521e-07 7.4116641687021723e-08 5.2659824064157142e-04 1.7543937505321081e-06 
   99 8.4144810498561358e-08 6.0985978760917742e-08 4.2857097880446800e-06 1.2709446292558511e-08 
  100 1.2888539552439387e-07 9.2807309799939955e-08 5.3555132000911501e-04 1.4120536903792240e-06 
  101 1.1652808518366664e-07 8.3359798760344507e-08 4.5850655707512596e-06 1.0735739642186516e-08 
  102 1.2279777672273880e-07 8.7264153795049773e-08 9.7363467986059829e-04 2.0221288938949231e-06 
  103 1.0447525940950237e-07 7.3747945236832310e-08 4.7875037951583721e-06 8.8092392764695189e-09 
  104 1.3796684339580758e-07 9.6732862870480671e-08 7.3221332191859075e-04 1.1922669055199608e-06 
  105 1.2016611321723677e-07 8.3678894188401122e-08 4.4077614136182011e-06 6.3438172049080878e-09 
  106 1.6202545783362909e-07 1.1205301303262257e-07 4.9522896657254423e-04 6.2925328177030943e-07 
  107 1.2134113372982458e-07 8.3334810386304910e-08 4.1258657606889885e-06 4.6228689280703317e-09 
  108 1.4296906500453050e-07 9.7501289624842901e-08 6.1993134239008796e-04 6.1179694454803290e-07 
  109 1.3075276867781933e-07 8.8540264489440018e-08 3.4642666296973952e-06 3.0076856896353445e-09 
  110 1.7931042093025290e-07 1.2055600494623705e-07 5.6444897125413056e-04 4.3061928872266176e-07 
  111 1.1330145814975994e-07 7.5628236105618235e-08 3.4799304839565345e-06 2.3301144903367703e-09 
  112 1.8905466377111666e-07 1.2527741416398029e-07 6.6503669446169185e-04 3.9037362157778746e-07 
  113 1.6044488230334330e-07 1.0554068908516598e-07 3.8177888519009640e-06 1.9622991088432596e-09 
  114 1.8164967817219638e-07 1.1860667159244928e-07 8.4062115192837803e-04 3.7788735924290899e-07 
  115 1.6274454790499395e-07 1.0547101413222627e-07 2.9607666796917469e-06 1.1626936716245305e-09 
  116 1.7898811229064839e-07 1.1512636898504065e-07 8.1646530627855953e-04 2.7976171144938102e-07 
  117 2.0071896263629709e-07 1.2812525061289800e-07 3.4832146500064319e-06 1.0401849363224701e-09 
  118 2.2214437818001801e-07 1.4071782497344420e-07 3.0247031299979609e-03 7.8629088844836151e-07 
  119 1.6430773231522125e-07 1.0327875869398540e-07 3.6069019406863732e-06 8.1525860910517809e-10 
  120 2.1734394505097093e-07 1.3555374881048428e-07 1.0136705214778054e-02 1.9897974597689028e-06 
  121 2.0771870232780367e-07 1.2853527329966339e-07 3.2610837276222964e-06 5.5528436935661313e-10 
  122 1.9581211624967461e-07 1.2021005102631124e-07 3.6745161601925949e-03 5.4210769730679876e-07 
  123 2.0389089275933376e-07 1.2417246485534962e-07 2.9980308644582441e-06 3.8277530771330075e-10 
  124 2.1958878886571528e-07 1.3265867354278351e-07 2.4610915661695100e-03 2.7161171703355406e-07 
  125 2.1704436750738301e-07 1.3006000845262785e-07 3.8339680243550026e-06 3.6531933860965796e-10 
  126 2.3248633409197473e-07 1.3817650912276453e-07 1.9899141283464270e-03 1.6351308567468462e-07 
  127 2.7295760050373844e-07 1.6089600700934218e-07 3.2644573498078611e-06 2.3105414152508011e-10 
  128 2.4870006058046221e-07 1.4538212462401703e-07 1.7607959481610994e-03 1.0722275651485308e-07 
  129 2.8940300025660335e-07 1.6776252481711771e-07 3.3574353852801241e-06 1.7569176365150757e-10 
  130 2.5248903294958179e-07 1.4513194177475703e-07 2.3827608298787281e-03 1.0702386657175400e-07 
  131 3.1691322129393598e-07 1.8061805683303544e-07 3.1225311673950903e-06 1.2024141552615737e-10 
  132 2.9264573058869265e-07 1.6536175752690930e-07 2.3229745149039448e-03 7.6600137143439635e-08 
  133 2.5746865436432483e-07 1.4423182130586058e-07 3.1664275515274698e-06 8.9306521694191400e-11 
  134 2.9102713610038952e-07 1.6161654038746033e-07 3.0837632960798284e-03 7.4304293299013965e-08 
  135 3.2141739750777921e-07 1.7693308701272615e-07 3.6644471036910225e-06 7.5344463398553733e-11 
  136 3.3877971580284053e-07 1.8484860886116744e-07 2.3393829009320938e-03 4.0996331523247326e-08 
  137 3.5384237309778718e-07 1.9135486012695598e-07 3.4626852095261446e-06 5.1659274537032576e-11 
  138 3.2382680336274674e-07 1.7355817715653760e-07 1.9999991965048689e-03 2.5371582120720548e-08 
  139 3.0973847812320253e-07 1.6451361109338645e-07 3.1856653990478567e-06 3.4323469469001633e-11 
  140 3.6616235135864232e-07 1.9271987687595443e-07 9.7072125844976367e-04 8.8725761689497921e-09 
  141 2.9838617335426211e-07 1.5561427029453427e-07 4.2411695208553226e-06 3.2847014776456259e-11 
