#                     z                      raw                 natural                    under                     over
-9.9096679687500000e-01  -1.2692010171047472e+00  6.1117758889568576e-04  -5.1515710940057566e-02  6.8675823341030018e-01
-9.9047851562500000e-01  3.2367082082030976e+00  7.2831222397842343e-04  1.3309260802976516e-01  6.9334816280877343e-01
-9.8999023437500000e-01  -4.1519743189390264e+00  8.7835241891974156e-04  -1.7029481373580160e-01  6.9992654565407353e-01
-9.8950195312500000e-01  4.2861554814941263e+00  1.0608991926472204e-03  1.7581807278531256e-01  7.0649324351777243e-01
-9.8901367187500000e-01  -4.0046198035785672e+00  1.2759616149987927e-03  -1.6426603069639725e-01  7.1304811927151757e-01
-9.8852539062500000e-01  3.5968939929952399e+00  1.5236276468240878e-03  1.4753698702677337e-01  7.1959103708286520e-01
-9.8803710937500000e-01  -3.2414614180632633e+00  1.8038290462725076e-03  -1.3294850115368806e-01  7.2612186241109355e-01
-9.8754882812500000e-01  3.0267808228703981e+00  2.1161965413471870e-03  1.2421597321067296e-01  7.3264046200299349e-01
-9.8706054687500000e-01  -2.9816101603042577e+00  2.4599983300094799e-03  -1.2089738456295208e-01  7.3914670388862524e-01
-9.8657226562500000e-01  3.1006345680725489e+00  2.8341523501753669e-03  1.3108684516496974e-01  7.4564045737706008e-01
-9.8608398437500000e-01  -3.3206788888391841e+00  3.2373003470660797e-03  -1.3326152407532205e-01  7.5212159305209036e-01
-9.8559570312500000e-01  3.6043412463963960e+00  3.6679296817858412e-03  1.4845896778697046e-01  7.5858998276792478e-01
-9.8510742187500000e-01  -3.8389337288984020e+00  4.1245273655995465e-03  -1.5749823696189225e-01  7.6504549964484991e-01
-9.8461914062500000e-01  3.9007854257712440e+00  4.6057502468257721e-03  1.6006402148828455e-01  7.7148801806487866e-01
-9.8413085937500000e-01  -3.6533469267317513e+00  5.1105957794886896e-03  -1.4991023847088178e-01  7.7791741366737110e-01
-9.8364257812500000e-01  2.9797056900995584e+00  5.6385593684447908e-03  1.2225734233055320e-01  7.8433356334463633e-01
-9.8315429687500000e-01  -1.8313407209106403e+00  6.1897667725297305e-03  -7.5040551559226065e-02  7.9073634523750735e-01
-9.8266601562500000e-01  2.8404980407351449e-01  6.7650732068309447e-03  1.2859396512522896e-02  7.9712563873090425e-01
-9.8217773437500000e-01  1.4203904119715736e+00  7.3661243119889268e-03  6.9157981915643360e-02  8.0350132444937183e-01
-9.8168945312500000e-01  -2.8547328231899667e+00  7.9953777405710660e-03  -9.3335267252868656e-02  8.0986328425259124e-01
-9.8120117187500000e-01  3.7095017936059067e+00  8.6560874685381369e-03  1.7293206792828525e-01  8.1621140123088476e-01
-9.8071289062500000e-01  -3.3865845213592469e+00  9.3522558537386894e-03  -1.3187518109132085e-01  8.2254555970069021e-01
-9.8022460937500000e-01  1.9279869730635544e+00  1.0088560782977204e-02  8.2355685264429282e-02  8.2886564520002315e-01
-9.7973632812500000e-01  2.9456068524315687e-01  1.0870266893955384e-02  2.1058598475034340e-02  8.3517154448391528e-01
-9.7924804687500000e-01  -2.4201701431939417e+00  1.1703130804963588e-02  -8.8093662299976006e-02  8.4146314551984147e-01
-9.7875976562500000e-01  3.5772447881757889e+00  1.2593310555125590e-02  1.5331557671336618e-01  8.4774033748312139e-01
-9.7827148437500000e-01  -3.0221375175811329e+00  1.3547289099129606e-02  -1.2255001123664394e-01  8.5400301075231155e-01
-9.7778320312500000e-01  9.0171833191375139e-01  1.4571820776343518e-02  3.8619739459718194e-02  8.6025105690457271e-01
-9.7729492187500000e-01  1.7465217227906067e+00  1.5673908254165328e-02  8.0261866925267294e-02  8.6648436871102885e-01
-9.7680664062500000e-01  -3.3853635645427489e+00  1.6860815601004536e-02  -1.2223910182388764e-01  8.7270284013210253e-01
-9.7631835937500000e-01  3.0201101641522765e+00  1.8140120949907881e-02  1.3953557599393651e-01  8.7890636631284080e-01
-9.7583007812500000e-01  -6.0816801419670796e-01  1.9519809750439234e-02  -1.7017119782395389e-02  8.8509484357822132e-01
-9.7534179687500000e-01  -2.2272618613820581e+00  2.1008406965461315e-02  -8.7445342595095885e-02  8.9126816942844489e-01
-9.7485351562500000e-01  3.4863971126454665e+00  2.2615143857087329e-02  1.4812711190213682e-01  8.9742624253421655e-01
-9.7436523437500000e-01  -2.1092322879822301e+00  2.4350152343873506e-02  -7.2505860651737850e-02  9.0356896273200360e-01
-9.7387695312500000e-01  -9.1506917862366899e-01  2.6224677434639767e-02  -6.0060061828315792e-03  9.0969623101929442e-01
-9.7338867187500000e-01  3.3205804606722737e+00  2.8251296096508619e-02  1.7626440359474843e-01  9.1580794954982681e-01
-9.7290039062500000e-01  -2.7305249935438498e+00  3.0444129238270577e-02  -8.4005431115629609e-02  9.2190402162881568e-01
-9.7241210937500000e-01  -1.8302164409742036e-01  3.2819032415581505e-02  2.5900608351731771e-03  9.2798435170816651e-01
-9.7192382812500000e-01  2.9524160093835468e+00  3.5393750498132405e-02  1.2399454478843577e-01  9.3404884538166622e-01
-9.7143554687500000e-01  -2.9402032413981014e+00  3.8188021952056193e-02  -1.1056055928307650e-01  9.4009740938017672e-01
-9.7094726562500000e-01  6.3888215091408546e-02  4.1223619609659874e-02  2.7323870719937401e-02  9.4612995156680590e-01
-9.7045898437500000e-01  2.9739645609493537e+00  4.4524316798812670e-02  1.5246397521781438e-01  9.5214638093207404e-01
-9.6997070312500000e-01  -2.7992547203557714e+00  4.8115770409089098e-02  -9.2372251475396475e-02  9.5814660758906078e-01
-9.6948242187500000e-01  -3.0540994210565720e-01  5.2025315755012652e-02  6.1030479845704264e-03  9.6413054276855348e-01
-9.6899414062500000e-01  3.0972155871078551e+00  5.6281671789477968e-02  1.5728606894525182e-01  9.7009809881417330e-01
-9.6850585937500000e-01  -2.3187497537224906e+00  6.0914559123283731e-02  -5.0942370737127388e-02  9.7604918917750016e-01
-9.6801757812500000e-01  -9.7384799316783255e-01  6.5954237202806229e-02  3.6402713436841489e-03  9.8198372841318227e-01
-9.6752929687500000e-01  3.2752260882640698e+00  7.1430970668564450e-02  1.6220413412312168e-01  9.8790163217403948e-01
-9.6704101562500000e-01  -1.5395063339677089e+00  7.7374438158866743e-02  -4.4551762566361695e-02  9.9380281720615704e-01
-9.6655273437500000e-01  -2.1083247457219607e+00  8.3813099458601853e-02  -4.0157288648974790e-02  9.9968720134396960e-01
-9.6606445312500000e-01  3.1424444445250397e+00  9.0773538788491398e-02  2.3806084827161436e-01  1.0055547035053400e+00
-9.6557617187500000e-01  1.9229028698259326e-01  9.8279803098245647e-02  1.6500447686788480e-01  1.0114052436866232e+00
-9.6508789062500000e-01  -2.7033186583175350e+00  1.0635275443516476e-01  3.5007801080490925e-02  1.0172387429577312e+00
-9.6459960937500000e-01  2.0944203930307976e+00  1.1500945482875670e-01  1.7692742872971484e-01  1.0230551234571879e+00
-9.6411132812500000e-01  1.5825741646417986e+00  1.2426260073295968e-01  1.0936514033513364e-01  1.0288543083871686e+00
-9.6362304687500000e-01  -3.0201543859281670e+00  1.3412002201404966e-01  -9.0990297888078775e-02  1.0346362220085454e+00
-9.6313476562500000e-01  2.5981999023131086e-01  1.4458425791073362e-01  5.0779521909168054e-02  1.0404007896359200e+00
-9.6264648437500000e-01  2.9975816224043008e+00  1.5565221948999458e-01  1.6437596527270895e-01  1.0461479376326470e+00
-9.6215820312500000e-01  -1.7570188038078904e+00  1.6731494505309402e-01  -3.8321422032342789e-02  1.0518775934058626e+00
-9.6166992187500000e-01  -1.9936121341936968e+00  1.7955745188084804e-01  -5.5936341187919389e-02  1.0575896854014883e+00
-9.6118164062500000e-01  2.8120412412079179e+00  1.9235868480118590e-01  1.3249751425681780e-01  1.0632841430992519e+00
-9.6069335937500000e-01  7.0790925881158095e-01  2.0569155944462245e-01  3.4412954009986778e-02  1.0689608970076914e+00
-9.6020507812500000e-01  -3.1236390006272541e+00  2.1952309582355578e-01  -1.2866666924697448e-01  1.0746198786591483e+00
-9.5971679687500000e-01  6.1660856448081092e-01  2.3381463609253253e-01  2.7881584309029060e-02  1.0802610206047742e+00
-9.5922851562500000e-01  2.8825030835287353e+00  2.4852213904580289e-01  1.2147905113547926e-01  1.0858842564095175e+00
-9.5874023437500000e-01  -1.7131102655888857e+00  2.6359654307881913e-01  -6.0707545228432858e-02  1.0914895206471098e+00
-9.5825195312500000e-01  -2.3039242863974523e+00  2.7898418894425375e-01  -3.6760366527817882e-02  1.0970767488950570e+00
-9.5776367187500000e-01  2.5226993220787075e+00  2.9462729360926487e-01  2.5114163748395296e-01  1.1026458777296171e+00
-9.5727539062500000e-01  1.8657814696642172e+00  3.1046446679051570e-01  2.9489577596680000e-01  1.1081968447207806e+00
-9.5678710937500000e-01  -2.3883272896560279e+00  3.2643126221901864e-01  1.5234038579840140e-01  1.1137295884272453e+00
-9.5629882812500000e-01  -6.3488815517911412e-01  3.4246075627863670e-01  3.1521170856492875e-01  1.1192440483913877e+00
-9.5581054687500000e-01  2.9349054988017791e+00  3.5848414728589473e-01  7.0077472653396089e-01  1.1247401651342441e+00
-9.5532226562500000e-01  1.0044126782648832e+00  3.7443136926144938e-01  9.0640101536306583e-01  1.1302178801504681e+00
-9.5483398437500000e-01  -7.1553932439734569e-01  3.9023171452825661e-01  9.2953311255446780e-01  1.1356771359033064e+00
-9.5434570312500000e-01  2.1278271984490500e+00  4.0581445981912578e-01  8.4951872300088038e-01  1.1411178758195644e+00
-9.5385742187500000e-01  2.3167123931251750e+00  4.2110949076853654e-01  5.3688271659446352e-01  1.1465400442845681e+00
-9.5336914062500000e-01  -1.9241205188634962e+00  4.3604791970095341e-01  1.5954261957058088e-01  1.1519435866371344e+00
-9.5288085937500000e-01  -1.9220312285508518e+00  4.5056269152874495e-01  1.3467399663466686e-01  1.1573284491645295e+00
-9.5239257812500000e-01  2.6226937806086066e+00  4.6458917237062508e-01  3.5387066999887479e-01  1.1626945790974377e+00
-9.5190429687500000e-01  2.3237321480869477e+00  4.7806571524041097e-01  3.2389690996401421e-01  1.1680419246049241e+00
-9.5141601562500000e-01  -2.2878064408185157e+00  4.9093419688674933e-01  7.6876852402203114e-02  1.1733704347893932e+00
-9.5092773437500000e-01  -1.7890200752960130e+00  5.0314051964103879e-01  5.0060225263655445e-02  1.1786800596815623e+00
-9.5043945312500000e-01  2.6700781252539509e+00  5.1463507200404501e-01  2.0369452865233922e-01  1.1839707502354189e+00
-9.4995117187500000e-01  1.8388598169006947e+00  5.2537314171776039e-01  1.7181840007081384e-01  1.1892424583231911e+00
-9.4946289062500000e-01  -2.7320138370764653e+00  5.3531527526464395e-01  1.1211115496836369e-01  1.1944951367303085e+00
-9.4897460937500000e-01  -1.7953940602327332e+00  5.4442757813689779e-01  5.1006803668837020e-01  1.1997287391503806e+00
-9.4848632812500000e-01  3.4407294452633295e+00  5.5268195083673388e-01  1.2692558018966753e+00  1.2049432201801558e+00
-9.4799804687500000e-01  4.1456688574910769e+00  5.6005625640396051e-01  1.7837953770628214e+00  1.2101385353145011e+00
-9.4750976562500000e-01  7.1252358051551845e-01  5.6653441630562629e-01  1.8023100577513687e+00  1.2153146409413726e+00
-9.4702148437500000e-01  5.1473666178698196e-01  5.7210643273807871e-01  1.5591969347387726e+00  1.2204714943367905e+00
-9.4653320312500000e-01  2.9393769589468501e+00  5.7676833674782102e-01  1.2039963544891397e+00  1.2256090536598188e+00
-9.4604492187500000e-01  1.6321457537265365e+00  5.8052206302946385e-01  7.2824442765631836e-01  1.2307272779475489e+00
-9.4555664062500000e-01  -1.9776360028217814e+00  5.8337525375595678e-01  3.2838907867119116e-01  1.2358261271100783e+00
-9.4506835937500000e-01  -1.2619787698715237e+00  5.8534099528465455e-01  2.5254320481934223e-01  1.2409055619255054e+00
-9.4458007812500000e-01  2.4390293212476841e+00  5.8643749300851689e-01  3.5638221813106025e-01  1.2459655440349102e+00
-9.4409179687500000e-01  2.0701040873998555e+00  5.8668769093304063e-01  3.1161752543667637e-01  1.2510060359373609e+00
-9.4360351562500000e-01  -1.8332877968447037e+00  5.8611884370928458e-01  1.8730791896351345e-01  1.2560270009848995e+00
-9.4311523437500000e-01  -2.0948531751655834e+00  5.8476204980090241e-01  3.5520893634417372e-01  1.2610284033775550e+00
-9.4262695312500000e-01  1.9702295110192403e+00  5.8265175517624568e-01  8.5827030801001547e-01  1.2660102081583398e+00
-9.4213867187500000e-01  3.6543066303745868e+00  5.7982523737224567e-01  1.3181926961062618e+00  1.2709723812082681e+00
-9.4165039062500000e-01  1.1134170187422705e+00  5.7632207996215890e-01  1.4750662620269956e+00  1.2759148892413670e+00
-9.4116210937500000e-01  -4.8019786587237455e-02  5.7218364737149596e-01  1.4121662659524805e+00  1.2808376997996964e+00
-9.4067382812500000e-01  2.2569615235079068e+00  5.6745256963305435e-01  1.2176294550199134e+00  1.2857407812483792e+00
-9.4018554687500000e-01  2.8777714691704701e+00  5.6217224606915306e-01  8.3662397829742718e-01  1.2906241027706233e+00
-9.3969726562500000e-01  -5.7139628681356480e-01  5.5638637606240593e-01  3.7048465856597618e-01  1.2954876343627639e+00
-9.3920898437500000e-01  -2.7789142095401873e+00  5.5013852405693497e-01  1.4865050006174352e-01  1.3003313468293045e+00
-9.3872070312500000e-01  9.6589901436505126e-03  5.4347172475785521e-01  3.0396779860698186e-01  1.3051552117779579e+00
-9.3823242187500000e-01  3.2050755558239579e+00  5.3642813320919358e-01  5.4720189711956813e-01  1.3099592016147048e+00
-9.3774414062500000e-01  1.6614514339860385e+00  5.2904872307297457e-01  5.6739946507385841e-01  1.3147432895388551e+00
-9.3725585937500000e-01  -1.6464796717157031e+00  5.2137303504912380e-01  4.3317023416820921e-01  1.3195074495381027e+00
-9.3676757812500000e-01  -1.0019853386330420e+00  5.1343897601029453e-01  3.7637885525968701e-01  1.3242516563836120e+00
-9.3627929687500000e-01  2.2200846066062621e+00  5.0528266811846656e-01  3.7580660601150312e-01  1.3289758856250837e+00
-9.3579101562500000e-01  2.1390046980034412e+00  4.9693834597797965e-01  2.4267506712997999e-01  1.3336801135858458e+00
-9.3530273437500000e-01  -1.4138638464103563e+00  4.8843829879479644e-01  1.2285358121032895e-02  1.3383643173579507e+00
-9.3481445312500000e-01  -2.5881686027009172e+00  4.7981285358024722e-01  -6.1536405427808694e-02  1.3430284747972661e+00
-9.3432617187500000e-01  5.6505557946085450e-01  4.7109039467975250e-01  9.7560738187193394e-02  1.3476725645185859e+00
-9.3383789062500000e-01  2.8128480774271871e+00  4.6229741433603710e-01  2.8095863253293196e-01  1.3522965658907458e+00
-9.3334960937500000e-01  5.1031028520186494e-01  4.5345858861911259e-01  3.5678482304076597e-01  1.3569004590317473e+00
-9.3286132812500000e-01  -2.2810349812561208e+00  4.4459687287189098e-01  4.8255266148319981e-01  1.3614842248038845e+00
-9.3237304687500000e-01  -4.3416239999207923e-01  4.3573361082445988e-01  7.9708706895833470e-01  1.3660478448088811e+00
-9.3188476562500000e-01  3.7452660967262097e+00  4.2688865171036972e-01  1.0951911304151705e+00  1.3705913013830415e+00
-9.3139648437500000e-01  3.9506429618392329e+00  4.1808047005788784e-01  1.0462855101976971e+00  1.3751145775924039e+00
-9.3090820312500000e-01  -2.7440912665594491e-01  4.0932628330757831e-01  6.5925508781425002e-01  1.3796176572279015e+00
-9.3041992187500000e-01  -2.8357024542792493e+00  4.0064216300072214e-01  2.9269824078410056e-01  1.3841005248005405e+00
-9.2993164062500000e-01  -4.3334864451046251e-01  3.9204313596500318e-01  1.9209495421221698e-01  1.3885631655365689e+00
-9.2944335937500000e-01  2.6863864192933260e+00  3.8354327266754745e-01  2.3177091121137464e-01  1.3930055653726807e+00
-9.2895507812500000e-01  1.5794828867179060e+00  3.7515576068280421e-01  1.9900820634446403e-01  1.3974277109512068e+00
-9.2846679687500000e-01  -1.8804816192628506e+00  3.6689296200766403e-01  1.4551731487496666e-01  1.4018295896153230e+00
-9.2797851562500000e-01  -2.1730164674998429e+00  3.5876645372277588e-01  2.8007096103127255e-01  1.4062111894042715e+00
-9.2749023437500000e-01  1.3581418529687390e+00  3.5078705222442480e-01  6.0180845107943726e-01  1.4105724990485826e+00
-9.2700195312500000e-01  3.6789660488995479e+00  3.4296482191505989e-01  8.4644948672009479e-01  1.4149135079653192e+00
-9.2651367187500000e-01  1.7228929440358316e+00  3.3530906982566938e-01  8.1931697281227878e-01  1.4192342062533136e+00
-9.2602539062500000e-01  -1.2932779983498521e+00  3.2782832813612706e-01  6.2059263283087529e-01  1.4235345846884342e+00
-9.2553710937500000e-01  -1.0244793801368246e+00  3.2053032695079342e-01  4.6219311444965466e-01  1.4278146347188450e+00
-9.2504882812500000e-01  1.5869355551898527e+00  3.1342195997026912e-01  3.8175013119533180e-01  1.4320743484602876e+00
-9.2456054687500000e-01  2.1364642288486682e+00  3.0650924587415374e-01  2.6420573574428075e-01  1.4363137186913646e+00
-9.2407226562500000e-01  -4.1155393068094442e-01  2.9979728829551522e-01  8.6100309966066324e-02  1.4405327388488400e+00
-9.2358398437500000e-01  -2.2760549213390240e+00  2.9329023723060521e-01  -1.8760734275480296e-02  1.4447314030229486e+00
-9.2309570312500000e-01  -6.6878670908912596e-01  2.8699125459436975e-01  3.3905587757983587e-02  1.4489097059527105e+00
-9.2260742187500000e-01  2.0315334757276591e+00  2.8090248641452237e-01  1.3128977381131982e-01  1.4530676430212670e+00
-9.2211914062500000e-01  1.8400568813806837e+00  2.7502504386574772e-01  1.1052452007560759e-01  1.4572052102512192e+00
-9.2163085937500000e-01  -9.8107640711325150e-01  2.6935899499520810e-01  -1.2590218229757597e-02  1.4613224042999811e+00
-9.2114257812500000e-01  -2.3557760336533122e+00  2.6390336859526620e-01  -6.8950076857645121e-02  1.4654192224551419e+00
-9.2065429687500000e-01  -3.2067650727062497e-01  2.5865617125427026e-01  2.1048833134040251e-02  1.4694956626298432e+00
-9.2016601562500000e-01  2.2025413752309890e+00  2.5361441817611458e-01  1.3572746961602694e-01  1.4735517233581648e+00
-9.1967773437500000e-01  1.6504351390992005e+00  2.4877417791876985e-01  1.2533373718927379e-01  1.4775874037905188e+00
-9.1918945312500000e-01  -1.1348898702562222e+00  2.4413063077409519e-01  1.8249850967018900e-02  1.4816027036890680e+00
-9.1870117187500000e-01  -2.1889021494631349e+00  2.3967814010838584e-01  -2.8262653582301522e-02  1.4855976234231401e+00
-9.1821289062500000e-01  -5.4590547715108739e-02  2.3541033561581334e-01  4.7218314146019590e-02  1.4895721639646649e+00
-9.1772460937500000e-01  2.2257290360135555e+00  2.3132020711379911e-01  1.3150647534327242e-01  1.4935263268836179e+00
-9.1723632812500000e-01  1.4303922741826320e+00  2.2740020723758086e-01  1.0922168000310019e-01  1.4974601143434809e+00
-9.1674804687500000e-01  -1.3468851891590861e+00  2.2364236117541603e-01  3.6306068753227685e-02  1.5013735290967096e+00
-9.1625976562500000e-01  -2.2246920432100024e+00  2.2003838142930848e-01  6.7095221927146384e-02  1.5052665744802183e+00
-9.1577148437500000e-01  1.3147768931612472e-01  2.1657978548947815e-01  2.3327663705518731e-01  1.5091392544108726e+00
-9.1528320312500000e-01  2.6928046039884235e+00  2.1325801427364388e-01  3.7918975764927737e-01  1.5129915733810004e+00
-9.1479492187500000e-01  2.1369360753509419e+00  2.1006454920193957e-01  3.4782829055123549e-01  1.5168235364539076e+00
-9.1430664062500000e-01  -7.7581829098432453e-01  2.0699102585109719e-01  1.7825127540105976e-01  1.5206351492594159e+00
-9.1381835937500000e-01  -2.3092933281748036e+00  2.0402934225253982e-01  6.3263815943852414e-02  1.5244264179894034e+00
-9.1333007812500000e-01  -6.7657863730238366e-01  2.0117176006197376e-01  1.2850180903292124e-01  1.5281973493933714e+00
-9.1284179687500000e-01  1.8068557880926623e+00  1.9841099702634912e-01  3.1116446228115596e-01  1.5319479507740070e+00
-9.1235351562500000e-01  1.9918812195908813e+00  1.9574030940042403e-01  4.6819764160851313e-01  1.5356782299827756e+00
-9.1186523437500000e-01  3.5706273250306640e-02  1.9315356321212968e-01  5.4733824308532331e-01  1.5393881954155153e+00
-9.1137695312500000e-01  -1.0386862901347929e+00  1.9064529353606002e-01  5.9995521226702575e-01  1.5430778560080514e+00
-9.1088867187500000e-01  4.3529291583611485e-01  1.8821075120043099e-01  6.4932989289606668e-01  1.5467472212318172e+00
-9.1040039062500000e-01  2.4866269971212720e+00  1.8584593661798537e-01  6.2154041463115939e-01  1.5503963010895001e+00
-9.0991210937500000e-01  2.1472068906763333e+00  1.8354762068915884e-01  4.4578644267312290e-01  1.5540251061106838e+00
-9.0942382812500000e-01  -5.4020204248421844e-01  1.8131335297080095e-01  1.8607477160640218e-01  1.5576336473475223e+00
-9.0893554687500000e-01  -2.4312367922430949e+00  1.7914145753104399e-01  1.1161313539123424e-02  1.5612219363704185e+00
-9.0844726562500000e-01  -1.2401191558387052e+00  1.7703101711638949e-01  1.8360243110683867e-02  1.5647899852637128e+00
-9.0795898437500000e-01  1.5384335505236353e+00  1.7498184643776693e-01  1.2411390357773532e-01  1.5683378066213967e+00
-9.0747070312500000e-01  2.4658404587926563e+00  1.7299445553573672e-01  1.6130738884300594e-01  1.5718654135428318e+00
-9.0698242187500000e-01  4.2057834443973424e-01  1.7107000430996880e-01  7.0473312663493076e-02  1.5753728196284809e+00
-9.0649414062500000e-01  -2.0526938626413460e+00  1.6921024939376197e-01  -4.2673546312160839e-02  1.5788600389756662e+00
-9.0600585937500000e-01  -1.9271874867027294e+00  1.6741748462112871e-01  -4.6313048159884955e-02  1.5823270861743266e+00
-9.0551757812500000e-01  5.9492295788585436e-01  1.6569447637245224e-01  5.5922214115573340e-02  1.5857739763027978e+00
-9.0502929687500000e-01  2.3963459184919449e+00  1.6404439509642371e-01  1.3474555101265789e-01  1.5892007249236064e+00
-9.0454101562500000e-01  1.2985878527328394e+00  1.6247074429286473e-01  9.6537508903125610e-02  1.5926073480792744e+00
-9.0405273437500000e-01  -1.3164802522668670e+00  1.6097728820544813e-01  -4.3669250531503277e-03  1.5959938622881413e+00
-9.0356445312500000e-01  -2.2543979779130008e+00  1.5956797941772413e-01  -3.5512479512855896e-02  1.5993602845402024e+00
-9.0307617187500000e-01  -3.9706608595530413e-01  1.5824688747327104e-01  5.2409087354837298e-02  1.6027066322929560e+00
-9.0258789062500000e-01  1.9984664854598437e+00  1.5701812955411920e-01  1.6928047127181683e-01  1.6060329234672712e+00
-9.0209960937500000e-01  2.0744168492600914e+00  1.5588580415363790e-01  1.9762370228992857e-01  1.6093391764432656e+00
-9.0161132812500000e-01  -2.0217449592725004e-01  1.5485392857404248e-01  1.3328161077746603e-01  1.6126254100562047e+00
-9.0112304687500000e-01  -2.0539211028151390e+00  1.5392638096723196e-01  8.5907885017721397e-02  1.6158916435924069e+00
-9.0063476562500000e-01  -1.2407954989915186e+00  1.5310684752342951e-01  1.4259819590557335e-01  1.6191378967851693e+00
-9.0014648437500000e-01  1.2957284647097747e+00  1.5239877529775780e-01  2.6015010276149558e-01  1.6223641898107108e+00
-8.9965820312500000e-01  2.5839761880812735e+00  1.5180533105234637e-01  3.1323738905189319e-01  1.6255705432841230e+00
-8.9916992187500000e-01  1.1285288461335625e+00  1.5132936638313810e-01  2.3944574559012263e-01  1.6287569782553413e+00
-8.9868164062500000e-01  -1.3725454667153305e+00  1.5097338929761470e-01  1.1046571490958586e-01  1.6319235162051307e+00
-8.9819335937500000e-01  -2.0485785703340347e+00  1.5073954231390566e-01  4.8778187491632027e-02  1.6350701790410844e+00
-8.9770507812500000e-01  -1.8741809833613507e-01  1.5062958706405294e-01  8.9525798434793399e-02  1.6381969890936428e+00
-8.9721679687500000e-01  1.9896272260384220e+00  1.5064489530568442e-01  1.4707895290025064e-01  1.6413039691121198e+00
-8.9672851562500000e-01  1.9332002179728223e+00  1.5078644617741913e-01  1.2096651269901947e-01  1.6443911422607536e+00
-8.9624023437500000e-01  -3.0894123523514572e-01  1.5105482947460341e-01  1.5698404033602675e-02  1.6474585321147630e+00
-8.9575195312500000e-01  -2.1844169186104834e+00  1.5145025467332995e-01  -6.2984278915157205e-02  1.6505061626564288e+00
-8.9526367187500000e-01  -1.5691100882026146e+00  1.5197256539245199e-01  -2.8576418783736224e-02  1.6535340582711864e+00
-8.9477539062500000e-01  8.3915839196959607e-01  1.5262125895499312e-01  8.7840906566844776e-02  1.6565422437437298e+00
-8.9428710937500000e-01  2.3460024104191453e+00  1.5339551069170676e-01  1.7175993042113949e-01  1.6595307442541412e+00
-8.9379882812500000e-01  1.3051662310885424e+00  1.5429420262024696e-01  1.5096364267528914e-01  1.6624995853740239e+00
-8.9331054687500000e-01  -1.0662074572611606e+00  1.5531595613256119e-01  7.0883436808436548e-02  1.6654487930626627e+00
-8.9282226562500000e-01  -2.0906662264306251e+00  1.5645916833035164e-01  3.7682400557973277e-02  1.6683783936631935e+00
-8.9233398437500000e-01  -6.2436776479222755e-01  1.5772205166277192e-01  9.6131519512912558e-02  1.6712884138987860e+00
-8.9184570312500000e-01  1.6970376277929127e+00  1.5910267654127563e-01  1.7974566967316311e-01  1.6741788808688509e+00
-8.9135742187500000e-01  2.2924167361346575e+00  1.6059901663264153e-01  1.8745070121806787e-01  1.6770498220452545e+00
-8.9086914062500000e-01  4.7794296746890691e-01  1.6220899656197851e-01  1.0022946076870204e-01  1.6799012652685563e+00
-8.9038085937500000e-01  -1.7982851976048480e+00  1.6393054179175379e-01  8.2927850684497966e-03  1.6827332387442540e+00
-8.8989257812500000e-01  -2.0829018050375230e+00  1.6576163047982403e-01  1.8295274966838113e-02  1.6855457710390525e+00
