#
    0 1.0000000000000000e+00 1.0000000000000000e+00 1.0000000000000000e+00 1.0000000000000000e+00 
    1 -4.3368086899420177e-19 -4.3368086899420177e-19 5.6478992946154549e-06 5.6097407608417249e-06 
    2 2.8551938458990130e-05 2.7929452911542793e-05 1.2599047858690912e-04 1.2345403877944520e-04 
    3 2.8709927756161743e-05 2.7471722398856712e-05 1.8099034732264310e-04 1.7377634913880689e-04 
    4 1.4149286568468746e-05 1.3146933937054767e-05 1.4251521072555350e-04 1.3317423325393820e-04 
    5 1.0156379374680726e-04 9.0965008252985244e-05 3.2037430151205903e-04 2.8939869995798563e-04 
    6 3.3997820080208102e-04 2.9136783585479754e-04 1.9823815635112638e-04 1.7193426196909604e-04 
    7 5.8300082832020948e-04 4.7459661393519270e-04 1.0721864018456292e-03 8.8682578123905949e-04 
    8 9.1965891928878730e-04 7.0592297737390511e-04 1.5709439454225011e-03 1.2307740747695985e-03 
    9 3.0666032090204140e-03 2.2033001853867299e-03 3.7139683452609919e-03 2.7375531201680528e-03 
   10 2.3500950220968330e-03 1.5689096635151485e-03 2.3707320949917588e-03 1.6329426006855539e-03 
   11 4.1107147547329486e-03 2.5312648923380139e-03 4.9953829905049962e-03 3.1935890399354149e-03 
   12 3.1566391937722267e-03 1.7797734352237807e-03 3.3845400994112892e-03 1.9947560446309980e-03 
   13 1.0165130339798250e-02 5.2093621568288853e-03 1.0313523940734461e-02 5.5659024474490580e-03 
   14 1.0426009552165027e-02 4.8209697209047461e-03 1.0640181780057253e-02 5.2224570480295307e-03 
   15 8.4697266485527986e-03 3.5078727626578071e-03 8.3220381977002090e-03 3.6898801907615814e-03 
   16 9.4822640494039330e-03 3.4918754846528814e-03 1.0944661133050594e-02 4.3541313847508716e-03 
   17 9.7854559955902320e-03 3.1806423786549429e-03 8.9754177697662293e-03 3.1822258035336419e-03 
   18 1.4287006742197145e-02 4.0689057086292120e-03 1.4406029604283804e-02 4.5212525803352381e-03 
   19 8.9589249811089667e-03 2.2192753445856050e-03 7.4858526528900696e-03 2.0656442647562874e-03 
   20 1.0561163766171978e-02 2.2589317179499656e-03 1.0100455304442401e-02 2.4339815661331594e-03 
   21 8.2105512637732775e-03 1.5052813000934000e-03 8.3644864169753752e-03 1.7483994120355674e-03 
   22 1.2448284715200186e-02 1.9419040690202183e-03 9.8237607434944751e-03 1.7691630332104891e-03 
   23 1.2341722390381702e-02 1.6262479849490246e-03 1.3564345981199866e-02 2.0904609423981532e-03 
   24 8.1879198696599639e-03 9.0468655563249805e-04 1.0552241747187958e-02 1.3823125067359086e-03 
   25 8.7325932072053331e-03 8.0316204968352493e-04 1.0885423426085113e-02 1.2039019917243143e-03 
   26 9.5869772157822098e-03 7.2861809648736139e-04 7.3422624407109144e-03 6.8096822180554843e-04 
   27 1.0808109776957717e-02 6.7382999027377447e-04 1.0591983063286308e-02 8.1826328328187578e-04 
   28 1.2399339497049751e-02 6.2951581591034404e-04 1.2209627157417541e-02 7.8037913454517078e-04 
   29 9.7797839082320870e-03 4.0139432363552909e-04 7.8052227892024695e-03 4.0996385223042176e-04 
   30 1.0485558779240893e-02 3.4537828026045528e-04 1.0625513491534436e-02 4.5555176067601074e-04 
   31 9.0373561417769789e-03 2.3715658877861650e-04 6.7087398559739983e-03 2.3319961309175593e-04 
   32 8.6936166044440256e-03 1.8043252650702836e-04 1.0127272800714977e-02 2.8349866708898738e-04 
   33 9.6757271763872471e-03 1.5767036119171673e-04 8.6758718087649456e-03 1.9427499814704207e-04 
   34 8.4711553465777190e-03 1.0759550943680635e-04 9.3728509812410696e-03 1.6676139171490443e-04 
   35 8.6221005928176723e-03 8.4739134917552759e-05 9.1757018020694487e-03 1.2884244910532644e-04 
   36 6.2630548532584575e-03 4.7283810045751980e-05 9.3339449142646833e-03 1.0274432204968921e-04 
   37 1.0494398285272464e-02 6.0419410720175174e-05 1.1168851330371132e-02 9.5730925247932449e-05 
   38 7.4619094040469930e-03 3.2523745444518335e-05 9.1326957256549698e-03 6.0544311472153660e-05 
   39 1.0724930725612682e-02 3.5133163668960821e-05 8.5462633216201248e-03 4.3527322850858506e-05 
   40 1.0916746238238727e-02 2.6682734884449883e-05 1.0028458235438339e-02 3.8977429995537782e-05 
   41 1.0621060809396119e-02 1.9229289695526365e-05 1.0804669491732165e-02 3.1832239625319901e-05 
   42 1.2588615656854627e-02 1.6760119727338119e-05 1.1149443236359351e-02 2.4732627584583449e-05 
   43 1.0049750986405259e-02 9.7679981499929567e-06 9.3562068256677466e-03 1.5522595283852503e-05 
   44 9.2111169971306403e-03 6.4887765022684613e-06 9.6700743028018121e-03 1.1918710374993316e-05 
   45 7.9757855098611750e-03 4.0427342050256022e-06 8.5885273704684340e-03 7.8116366122187633e-06 
   46 9.1928374869202391e-03 3.3285519442873940e-06 9.6338309149650719e-03 6.4229809871458175e-06 
   47 1.0747146147237058e-02 2.7596733571316292e-06 8.7200059059586253e-03 4.2331202763554070e-06 
   48 6.4821792723688890e-03 1.1719282333679075e-06 9.2503030192266356e-03 3.2478761762256909e-06 
   49 9.8027606834147699e-03 1.2388037207636907e-06 9.7605797826774594e-03 2.4621461343024221e-06 
   50 7.9258900902175796e-03 6.9508346623224571e-07 9.7244406455426601e-03 1.7506292307876637e-06 
   51 1.1518579890060590e-02 6.9596181613440948e-07 8.6736517651541233e-03 1.1069324573206838e-06 
   52 9.8806367064407756e-03 4.0835117778985850e-07 8.7115648127218601e-03 7.8289735042331983e-07 
   53 8.8300664426550473e-03 2.4782335892621026e-07 8.3256500930126223e-03 5.2338096277014439e-07 
