0 1.00000000000000000e+00 5.00011739173810588e-01
1 0.00000000000000000e+00 1.17391738106366586e-05
2 2.34783476212733172e-05 2.30835531869419012e-05
3 0.00000000000000000e+00 1.13443793763052426e-05
4 2.26887587526104852e-05 2.20907109748129520e-05
5 0.00000000000000000e+00 1.07463315985077094e-05
6 2.14926631970154188e-05 2.07195264856204769e-05
7 0.00000000000000000e+00 9.97319488711276915e-06
8 1.99463897742255383e-05 1.90337497446377883e-05
9 0.00000000000000000e+00 9.06055485752501913e-06
10 1.81211097150500383e-05 1.71096532325792973e-05
11 0.00000000000000000e+00 8.04909837505427986e-06
12 1.60981967501085597e-05 1.50311217482504199e-05
13 0.00000000000000000e+00 6.98202337319613916e-06
14 1.39640467463922783e-05 1.28844022871601750e-05
15 0.00000000000000000e+00 5.90237891396403665e-06
16 1.18047578279280733e-05 1.07529149046853893e-05
17 0.00000000000000000e+00 4.85053599072135262e-06
18 9.70107198144270523e-06 8.71250839525789959e-06
19 0.00000000000000000e+00 3.86197240453654613e-06
20 7.72394480907309226e-06 6.82749506246516375e-06
21 0.00000000000000000e+00 2.96552265792861762e-06
22 5.93104531585723525e-06 5.14772223583102672e-06
23 0.00000000000000000e+00 2.18219957790240952e-06
24 4.36439915580481904e-06 3.70684228114587536e-06
25 0.00000000000000000e+00 1.52464270324346584e-06
26 3.04928540648693168e-06 2.52183702126068760e-06
27 0.00000000000000000e+00 9.97194318017221547e-07
28 1.99438863603444309e-06 1.59374673577744655e-06
29 0.00000000000000000e+00 5.96552417760224998e-07
30 1.19310483552045000e-06 9.09457876123876044e-07
31 0.00000000000000000e+00 3.12905458363650993e-07
32 6.25810916727301986e-07 4.44325649303880430e-07
33 0.00000000000000000e+00 1.31420190940229437e-07
34 2.62840381880458875e-07 1.65353944631117071e-07
35 0.00000000000000000e+00 3.39337536908876333e-08
36 6.78675073817752667e-08 3.46293452272374324e-08
37 0.00000000000000000e+00 6.95591536349796102e-10
38 1.39118307269959220e-09 1.27089584578464523e-08
39 0.00000000000000000e+00 1.20133669214966565e-08
40 2.40267338429933131e-08 6.16914832687871236e-08
41 0.00000000000000000e+00 4.96781163472904638e-08
42 9.93562326945809275e-08 1.47752799810482759e-07
43 0.00000000000000000e+00 9.80746834631922889e-08
44 1.96149366926384578e-07 2.42995012894903388e-07
45 0.00000000000000000e+00 1.44920329431711126e-07
46 2.89840658863422252e-07 3.26533749498834902e-07
47 0.00000000000000000e+00 1.81613420067123776e-07
48 3.63226840134247551e-07 3.84824722595049120e-07
49 0.00000000000000000e+00 2.03211302527925370e-07
50 4.06422605055850741e-07 4.11299746455360693e-07
51 0.00000000000000000e+00 2.08088443927435322e-07
52 4.16176887854870644e-07 4.05438359732065363e-07
53 0.00000000000000000e+00 1.97349915804630014e-07
54 3.94699831609260029e-07 3.71439594941325190e-07
55 0.00000000000000000e+00 1.74089679136695202e-07
56 3.48179358273390404e-07 3.16676950648025946e-07
57 0.00000000000000000e+00 1.42587271511330770e-07
58 2.85174543022661540e-07 2.50118203540041537e-07
59 0.00000000000000000e+00 1.07530932028710741e-07
60 2.15061864057421482e-07 1.80872325285939656e-07
61 0.00000000000000000e+00 7.33413932572289284e-08
62 1.46682786514457857e-07 1.16992124658770868e-07
63 0.00000000000000000e+00 4.36507314015419394e-08
64 8.73014628030838789e-08 6.46181802259141106e-08
65 0.00000000000000000e+00 2.09674488243721679e-08
66 4.19348976487443358e-08 2.75025948734104609e-08
67 0.00000000000000000e+00 6.53514604903829387e-09
68 1.30702920980765877e-08 6.90546378644617937e-09
69 0.00000000000000000e+00 3.70317737407885551e-10
70 7.40635474815771103e-10 1.81743893052332230e-09
71 0.00000000000000000e+00 1.44712119311543680e-09
72 2.89424238623087360e-09 9.43203024628598575e-09
73 0.00000000000000000e+00 7.98490905317054854e-09
74 1.59698181063410971e-08 2.57735308960844983e-08
75 0.00000000000000000e+00 1.77886218429139481e-08
76 3.55772436858278962e-08 4.63813772918434959e-08
77 0.00000000000000000e+00 2.85927554489295445e-08
78 5.71855108978590891e-08 6.69585581188537133e-08
79 0.00000000000000000e+00 3.83658026699241654e-08
80 7.67316053398483309e-08 8.39083105038147989e-08
81 0.00000000000000000e+00 4.55425078338906268e-08
82 9.10850156677812537e-08 9.47068084728023502e-08
83 0.00000000000000000e+00 4.91643006389117300e-08
84 9.83286012778234600e-08 9.80863871212596187e-08
85 0.00000000000000000e+00 4.89220864823478887e-08
86 9.78441729646957774e-08 9.40305353819182992e-08
87 0.00000000000000000e+00 4.51084488995704171e-08
88 9.02168977991408343e-08 8.36052776184239417e-08
89 0.00000000000000000e+00 3.84968287188535246e-08
90 7.69936574377070491e-08 6.86692006247426517e-08
91 0.00000000000000000e+00 3.01723719058891338e-08
92 6.03447438117782675e-08 5.15147498048696169e-08
93 0.00000000000000000e+00 2.13423778989804832e-08
94 4.26847557979609663e-08 3.44960254074779094e-08
95 0.00000000000000000e+00 1.31536475084974296e-08
96 2.63072950169948591e-08 1.96936582358722368e-08
97 0.00000000000000000e+00 6.54001072737480810e-09
98 1.30800214547496162e-08 8.65677672984260125e-09
99 0.00000000000000000e+00 2.11676600246779233e-09
100 4.23353200493558465e-09 2.24753621501021906e-09
101 0.00000000000000000e+00 1.30770212542426786e-10
102 2.61540425084853572e-10 5.97415040696840752e-10
103 0.00000000000000000e+00 4.66644828154413914e-10
104 9.33289656308827828e-10 3.16873929518160856e-09
105 0.00000000000000000e+00 2.70209446702719475e-09
106 5.40418893405438950e-09 8.90164447248681815e-09
107 0.00000000000000000e+00 6.19955000545962341e-09
108 1.23991000109192468e-08 1.64173822794104506e-08
109 0.00000000000000000e+00 1.02178322739508256e-08
110 2.04356645479016512e-08 2.42443534838975931e-08
111 0.00000000000000000e+00 1.40265212099467658e-08
112 2.80530424198935317e-08 3.10336238245230607e-08
113 0.00000000000000000e+00 1.70071026145762965e-08
114 3.40142052291525930e-08 3.57354367066960674e-08
115 0.00000000000000000e+00 1.87283340921197709e-08
116 3.74566681842395418e-08 3.77163444541570390e-08
117 0.00000000000000000e+00 1.89880103620372714e-08
118 3.79760207240745428e-08 3.68066408643028814e-08
119 0.00000000000000000e+00 1.78186305022656099e-08
120 3.56372610045312199e-08 3.32782796442523348e-08
121 0.00000000000000000e+00 1.54596491419867248e-08
122 3.09192982839734497e-08 2.77629699974913255e-08
123 0.00000000000000000e+00 1.23033208555046007e-08
124 2.46066417110092014e-08 2.11274538165030906e-08
125 0.00000000000000000e+00 8.82413296099848823e-09
126 1.76482659219969765e-08 1.43273093564764652e-08
127 0.00000000000000000e+00 5.50317639547797699e-09
128 1.10063527909559540e-08 8.26166302883181195e-09
129 0.00000000000000000e+00 2.75848663335383454e-09
130 5.51697326670766908e-09 3.64906988312236567e-09
131 0.00000000000000000e+00 8.90583249768531023e-10
132 1.78116649953706205e-09 9.40102654613111527e-10
133 0.00000000000000000e+00 4.95194048445805691e-11
134 9.90388096891611382e-11 2.75731595348647384e-10
135 0.00000000000000000e+00 2.26212190504066802e-10
136 4.52424381008133605e-10 1.49341096495744897e-09
137 0.00000000000000000e+00 1.26719877445338225e-09
138 2.53439754890676450e-09 4.17595475835468146e-09
139 0.00000000000000000e+00 2.90875598390129900e-09
140 5.81751196780259800e-09 7.73269679806496626e-09
141 0.00000000000000000e+00 4.82394081416366726e-09
142 9.64788162832733451e-09 1.14987597628653564e-08
143 0.00000000000000000e+00 6.67481894870168997e-09
144 1.33496378974033799e-08 1.48368595439038971e-08
145 0.00000000000000000e+00 8.16204059520220713e-09
146 1.63240811904044143e-08 1.72269612943475658e-08
147 0.00000000000000000e+00 9.06492069914536028e-09
148 1.81298413982907206e-08 1.83319807870070759e-08
149 0.00000000000000000e+00 9.26706008786171561e-09
150 1.85341201757234312e-08 1.80320364025710732e-08
151 0.00000000000000000e+00 8.76497631470935757e-09
152 1.75299526294187151e-08 1.64247929554171686e-08
153 0.00000000000000000e+00 7.65981664070781106e-09
154 1.53196332814156221e-08 1.37944401876383638e-08
155 0.00000000000000000e+00 6.13462354693055190e-09
156 1.22692470938611038e-08 1.05561177997804397e-08
157 0.00000000000000000e+00 4.42149425284988693e-09
158 8.84298850569977385e-09 7.18558952806852001e-09
159 0.00000000000000000e+00 2.76409527521863267e-09
160 5.52819055043726534e-09 4.14535279885214961e-09
161 0.00000000000000000e+00 1.38125752363351736e-09
162 2.76251504726703472e-09 1.81806775125159832e-09
163 0.00000000000000000e+00 4.36810227618080905e-10
164 8.73620455236161811e-10 4.56361889756581484e-10
165 0.00000000000000000e+00 1.95516621385005557e-11
166 3.91033242770011113e-11 1.55079343200579341e-10
167 0.00000000000000000e+00 1.35527681062078789e-10
168 2.71055362124157577e-10 8.48399924992306976e-10
169 0.00000000000000000e+00 7.12872243930228213e-10
170 1.42574448786045643e-09 2.33051461988901423e-09
171 0.00000000000000000e+00 1.61764237595878602e-09
172 3.23528475191757204e-09 4.29524821473496145e-09
173 0.00000000000000000e+00 2.67760583877617501e-09
174 5.35521167755235002e-09 6.38760571107061216e-09
175 0.00000000000000000e+00 3.70999987229443674e-09
176 7.41999974458887347e-09 8.25897231683120390e-09
177 0.00000000000000000e+00 4.54897244453676758e-09
178 9.09794488907353516e-09 9.61771846978183004e-09
179 0.00000000000000000e+00 5.06874602524506329e-09
180 1.01374920504901266e-08 1.02681660368824479e-08
181 0.00000000000000000e+00 5.19942001163738465e-09
182 1.03988400232747693e-08 1.01330112410808456e-08
183 0.00000000000000000e+00 4.93359122944346174e-09
184 9.86718245888692347e-09 9.25700819301460936e-09
185 0.00000000000000000e+00 4.32341696357114762e-09
186 8.64683392714229524e-09 7.79257007348763645e-09
187 0.00000000000000000e+00 3.46915310991648966e-09
188 6.93830621983297933e-09 5.97052450883103808e-09
189 0.00000000000000000e+00 2.50137139891454884e-09
190 5.00274279782909767e-09 4.06121178785112104e-09
191 0.00000000000000000e+00 1.55984038893657200e-09
192 3.11968077787314399e-09 2.33219687039541114e-09
193 0.00000000000000000e+00 7.72356481458839244e-10
194 1.54471296291767849e-09 1.00897547300035474e-09
195 0.00000000000000000e+00 2.36618991541515441e-10
196 4.73237983083030882e-10 2.44233484910073378e-10
197 0.00000000000000000e+00 7.61449336855793045e-12
198 1.52289867371158609e-11 9.96413010117169610e-11
199 0.00000000000000000e+00 9.20268076431590370e-11
200 1.84053615286318074e-10 5.42102730671210622e-10
201 0.00000000000000000e+00 4.50075923028051624e-10
202 9.00151846056103248e-10 1.45415825021427838e-09
203 0.00000000000000000e+00 1.00408232718622681e-09
204 2.00816465437245361e-09 2.65619482934137555e-09
205 0.00000000000000000e+00 1.65211250215514874e-09
206 3.30422500431029748e-09 3.93652603399506372e-09
207 0.00000000000000000e+00 2.28441353183991498e-09
208 4.56882706367982996e-09 5.08448082139499227e-09
209 0.00000000000000000e+00 2.80006728955507770e-09
210 5.60013457911015540e-09 5.92147430600393450e-09
211 0.00000000000000000e+00 3.12140701644885639e-09
212 6.24281403289771278e-09 6.32561053654635547e-09
213 0.00000000000000000e+00 3.20420352009749908e-09
214 6.40840704019499816e-09 6.24656110262831048e-09
215 0.00000000000000000e+00 3.04235758253081140e-09
216 6.08471516506162281e-09 5.70906689451119492e-09
217 0.00000000000000000e+00 2.66670931198038393e-09
218 5.33341862396076786e-09 4.80516805081028262e-09
219 0.00000000000000000e+00 2.13845873882989869e-09
220 4.27691747765979737e-09 3.67691465436793188e-09
221 0.00000000000000000e+00 1.53845591553803299e-09
222 3.07691183107606598e-09 2.49261392779904700e-09
223 0.00000000000000000e+00 9.54158012261014006e-10
224 1.90831602452202801e-09 1.42045662941604766e-09
225 0.00000000000000000e+00 4.66298617155033555e-10
226 9.32597234310067111e-10 6.03548259078630247e-10
227 0.00000000000000000e+00 1.37249641923596692e-10
228 2.74499283847193383e-10 1.39954218839798074e-10
229 0.00000000000000000e+00 2.70457691620137758e-12
230 5.40915383240275516e-12 7.04439782168755123e-11
231 0.00000000000000000e+00 6.77394013006741299e-11
232 1.35478802601348260e-10 3.75348630737901767e-10
233 0.00000000000000000e+00 3.07609229437227637e-10
234 6.15218458874455275e-10 9.80532498795686545e-10
235 0.00000000000000000e+00 6.72923269358458959e-10
236 1.34584653871691792e-09 1.77113681776812200e-09
237 0.00000000000000000e+00 1.09821354840966294e-09
238 2.19642709681932587e-09 2.61067517278602921e-09
239 0.00000000000000000e+00 1.51246162437636607e-09
240 3.02492324875273213e-09 3.36239127306542059e-09
241 0.00000000000000000e+00 1.84992964868905432e-09
242 3.69985929737810863e-09 3.90960789308615215e-09
243 0.00000000000000000e+00 2.05967824439709825e-09
244 4.11935648879419650e-09 4.17210434388955171e-09
245 0.00000000000000000e+00 2.11242609949245347e-09
246 4.22485219898490693e-09 4.11628968541270461e-09
247 0.00000000000000000e+00 2.00386358592025155e-09
248 4.00772717184050311e-09 3.75796263419464741e-09
249 0.00000000000000000e+00 1.75409904827439565e-09
250 3.50819809654879130e-09 3.15760233222168281e-09
